danceability,energy,music_key,loudness,music_mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,time_signature
0.381,0.373,9,-7.687,1,0.0294,0.738,0.00065,0.0989,0.151,67.377,5mwewbv8nbk1rC6s8MowP1,4
0.383,0.845,6,-3.732,1,0.0487,0.0214,0.0,0.118,0.538,179.959,0FKCn2juc9oNNAwrdFaanq,4
0.702,0.481,5,-5.701,1,0.0353,0.355,0.0,0.101,0.297,118.978,7p09HfcAITKOpoF0PjPJJ8,4
0.786,0.644,2,-5.897,1,0.04,0.522,0.0,0.131,0.763,134.002,3bSLU0vJe54wU55zIPbl5F,4
0.586,0.755,10,-5.618,0,0.039,0.333,0.0,0.356,0.707,131.175,3FXG3gicZjcfIoOLihHoCd,4
0.869,0.566,8,-6.939,0,0.142,0.084,0.0,0.181,0.784,96.973,6zWL2EkbtZMcE0XcKMUxDJ,4
0.637,0.691,5,-7.258,0,0.0817,0.158,0.0,0.204,0.624,84.173,3zdmfxPe7d9sYO2nQrcRDZ,4
0.525,0.805,1,-4.082,0,0.0405,0.0753,4.28e-05,0.228,0.581,128.786,6E8anBXtLriMuh4nv2ZD3F,4
0.537,0.734,4,-4.593,1,0.0425,0.063,0.0,0.163,0.472,133.131,5bNAuYrv8L619MUm2xCNny,4
0.487,0.358,4,-6.515,1,0.0287,0.794,0.0,0.105,0.113,62.984,6K60nJi0wMt6XcPvhGbQLP,4
0.562,0.834,5,-7.798,1,0.121,0.0746,5.01e-05,0.0734,0.561,171.95,1nhtj6HZPIEwLgsQTxN0p3,4
0.644,0.584,1,-5.626,1,0.0318,0.18,0.0,0.0715,0.0805,120.011,1MRVOQTgHIXTL1vJt2GHjj,4
0.4,0.535,0,-6.835,1,0.0351,0.577,0.0,0.321,0.086,131.8,00R5Y53kifCg8XMkMu9VQ2,4
0.577,0.673,5,-7.413,1,0.0618,0.624,6.9e-05,0.188,0.777,169.876,6DjEtWS6ebiynyUQ1xK2tX,4
0.751,0.912,5,-1.822,0,0.0391,0.0247,0.0,0.0778,0.804,108.002,115a4lQhDJGnu4QVSa8bUW,4
0.923,0.688,2,-3.904,1,0.252,0.31,0.0,0.0866,0.796,93.931,2UgCRfbt0gafXbUDyMmnqh,4
0.759,0.866,11,-3.084,0,0.26,0.18,0.0,0.939,0.565,155.945,46t7etd7A3T5K1BDsw9Fjc,4
0.694,0.895,9,-3.258,0,0.335,0.269,4.17e-06,0.4,0.779,167.974,2hnTGEeWAh9UHIjpMsPiFf,4
0.794,0.698,11,-5.613,1,0.138,0.116,0.0,0.112,0.495,130.0,3Rw3ap7xrfji6invhvGuJP,4
0.513,0.671,5,-5.497,1,0.0358,0.0765,0.0,0.0925,0.374,141.901,2R0EAqFQQ60m274ZyNA2Bg,4
0.727,0.84,8,-4.293,1,0.0964,0.114,0.0,0.0621,0.807,102.993,4RtHEggWfFWknuAsRdkyku,4
0.349,0.44,11,-6.3,1,0.0316,0.273,0.0,0.327,0.117,149.795,10if3nqm7OS7qrV45v9GOg,4
0.884,0.749,2,-6.045,0,0.033,0.284,0.0,0.102,0.96,119.978,6plfiT0DKXvPmCfjcF5lIX,4
0.366,0.483,6,-6.602,1,0.0349,0.495,0.0,0.0881,0.192,122.09,0yamqkAFAmpdLNVcmJLSo8,4
0.487,0.741,9,-4.527,0,0.0355,0.183,0.0,0.231,0.349,82.036,0IwDO38DaBE7cMl4aLgybU,4
0.55,0.959,1,-3.048,1,0.371,0.196,0.0,0.588,0.696,170.221,5gvP5oepxos8CHWR6pcroi,4
0.507,0.668,5,-5.5,1,0.0367,0.0756,0.0,0.0844,0.354,141.926,13BsjsiCIKWOiFZzT0GZ7K,4
0.526,0.195,7,-11.181,1,0.0298,0.869,0.0,0.131,0.112,130.21,3Xksp5RxM8ozB7LawqAqDT,4
0.764,0.805,1,-3.024,1,0.399,0.211,0.0,0.137,0.787,95.316,5VLC0HNN663yisM5WM1jtI,4
0.761,0.947,8,-4.47,1,0.0634,0.0824,0.0,0.0829,0.822,111.991,7BrWFGg6iIfSVDO7IVKAbN,4
0.812,0.818,2,-6.814,1,0.0512,0.0298,0.707,0.603,0.965,119.972,3U83MLJ562dk6Yhvwpe6lL,4
0.77,0.966,8,-2.06,1,0.293,0.317,0.0,0.291,0.51,144.396,7uUWX81YE3YdAC9cx4yLPh,4
0.757,0.853,2,-1.063,1,0.155,0.0145,0.0269,0.0552,0.676,93.009,5jM2ITcV8idbVEjhgm52Dd,4
0.566,0.443,1,-8.09,1,0.047,0.351,1.39e-06,0.103,0.184,137.934,7JXQOKFhZ0h8VrYdWbwM8F,4
0.702,0.918,4,-3.984,0,0.456,0.261,0.0,0.139,0.58,168.366,2H20Q0UpvjyI0fOS7gKbFd,4
0.817,0.652,7,-10.012,1,0.154,0.0164,0.0,0.107,0.591,155.96,1xQXLzr6L6GlTgiKB1fEHG,4
0.808,0.888,5,-4.019,0,0.0504,0.0359,0.0,0.283,0.946,112.059,5PmzpRLsWoWhgjpFZ6Hh9i,4
0.448,0.378,1,-8.057,1,0.0321,0.361,0.0,0.111,0.206,129.708,1vWUaugwrcpD9axrZaLekY,4
0.803,0.64,4,-5.407,0,0.132,0.368,2.56e-05,0.0954,0.536,105.012,5NJ46GTkjkN7pc5soOyiMu,3
0.73,0.472,5,-5.684,0,0.0379,0.618,7.58e-06,0.0689,0.609,95.002,1oTLRp4hywhrZZdpPUAkr2,4
0.713,0.748,0,-4.748,0,0.324,0.155,0.0,0.241,0.592,187.977,6BUsbsV08nG8ALuFsEfaZl,4
0.707,0.652,4,-6.483,0,0.081,0.166,0.0,0.262,0.569,90.004,7oUH2gGidvdp6jwTOraZRi,4
0.431,0.805,1,-4.483,0,0.224,0.206,0.0,0.502,0.687,84.13,20kkN4OZ2OHV6BzS1eeuDl,4
0.749,0.533,11,-7.736,1,0.0439,0.215,0.0,0.13,0.404,131.996,2FelrlNp4TK95V7jb1OJ2r,4
0.849,0.855,10,-4.494,0,0.187,0.132,0.0,0.393,0.715,93.704,40SeJqkDwPJp9tcVWMEgMB,4
0.761,0.718,3,-4.538,0,0.308,0.129,0.0,0.306,0.677,161.307,7KYIrVQ63Mq8CMEYGYk1vl,4
0.527,0.311,5,-8.134,1,0.0287,0.772,0.0,0.069,0.134,127.997,3QQ8y7ufbvrksiMtYZywo1,4
0.786,0.891,2,-3.902,1,0.0597,0.024,3.62e-06,0.323,0.722,126.857,5OBXA0nZ8ANfS8w2ZVWh6X,4
0.344,0.929,6,-6.508,0,0.0396,1.28e-06,9.58e-05,0.0685,0.529,133.378,5SZvB6sXw1J3z7NzjejYsQ,4
0.807,0.693,9,-6.675,0,0.255,0.237,0.0,0.149,0.57,80.058,4P8DpoMWmDfUYvxGIxa3cg,4
0.74,0.555,9,-5.989,1,0.251,0.354,0.0,0.13,0.617,79.977,7uiRy0wTGtP1XC536Ot7V0,4
0.805,0.785,1,-5.852,1,0.31,0.124,0.0,0.361,0.743,142.472,1q8UdM4yVaSdzmTHo5qGx7,4
0.775,0.631,11,-9.68,0,0.0281,0.207,0.00451,0.164,0.69,110.011,1WKoaRdUQGSoo8qfiWc1dT,4
0.803,0.913,8,-4.235,0,0.0377,0.00234,0.0412,0.338,0.932,113.059,6FNzGOfb27z0xahzEHv9si,4
0.559,0.655,4,-5.08,1,0.0272,0.335,0.0,0.111,0.392,143.926,2Fth4BfZxpGht783UTYiiA,4
0.956,0.881,11,-4.113,0,0.175,0.0188,0.0,0.312,0.851,110.767,7Imm2GAPwqup9X7LYumZyd,5
0.733,0.953,1,-2.579,1,0.088,0.08,0.0,0.237,0.923,104.03,1GaP1ryepyxPvnYiu5xhEa,4
0.673,0.481,7,-7.217,0,0.032,0.552,0.0,0.103,0.361,94.033,3YgufsJhMKCVZzrPBknfjQ,4
0.564,0.396,4,-12.784,1,0.0424,0.805,0.878,0.115,0.063,160.006,4JXdBJgLquTlcyVBzI9Xie,4
0.323,0.407,8,-7.455,1,0.0294,0.823,0.000473,0.378,0.0999,137.143,4bWe9azDFyJ7myQK0DqWva,4
0.805,0.737,5,-2.009,0,0.231,0.43,0.0,0.193,0.653,93.034,427iDrZnNhpDgpJFdQx5ws,4
0.953,0.648,2,-6.064,1,0.0719,0.0339,0.0,0.0767,0.942,108.059,7HEWe82C9vZep6rxBIR8tD,4
0.693,0.727,10,-7.547,0,0.0292,0.0248,0.0163,0.0691,0.892,130.912,6kydty57hkXHbJCzt9FWnb,4
0.768,0.977,0,-2.912,0,0.038,0.0747,0.000593,0.259,0.87,140.008,5Tfrww1bUFKgE7HjZFw7OG,4
0.922,0.635,11,-4.763,0,0.171,0.00279,5.3e-06,0.0435,0.715,96.994,4VoqFg8TeyDh9spKtW3e0z,4
0.72,0.73,8,-4.205,1,0.0237,0.19,3.44e-06,0.192,0.55,104.017,373fb3tsAbcShtD2RZ8edv,4
0.536,0.965,1,-4.392,1,0.0442,0.000823,1.07e-06,0.298,0.826,144.006,18Z9odGzO4WPtF4FUJzre9,4
0.516,0.802,7,-2.869,1,0.0362,0.489,0.0198,0.546,0.583,147.909,1oW9H74WFBF0AsjP2e61YZ,4
0.768,0.808,7,-4.533,1,0.26,0.0355,0.0,0.254,0.437,77.007,3XqG7XNXjgPOV0Vuv6UHZi,4
0.471,0.371,8,-6.775,1,0.0338,0.734,0.0,0.134,0.215,134.728,0e70x113268aBzaBaNHmrR,4
0.766,0.594,2,-9.808,1,0.131,0.0863,0.000146,0.0805,0.339,130.037,6LHVIhzDpquesz1FtbJ4Yy,4
0.766,0.745,1,-2.735,1,0.0239,0.165,2.35e-06,0.19,0.715,108.007,7svHY5rTJ1Aotj6sDsDgdV,4
0.683,0.893,6,-4.686,0,0.483,0.108,6.41e-06,0.0432,0.404,170.044,5SadeVvZNtZurfY6W7bYct,4
0.62,0.528,10,-6.116,1,0.0392,0.474,0.0,0.238,0.817,180.106,7pD6WpqpldBhDSbToTlePw,3
0.858,0.845,4,-5.439,0,0.193,0.056,0.0,0.491,0.85,93.019,2pylLjC4sauXEVTFosPt3E,4
0.791,0.682,1,-5.829,1,0.163,0.0525,0.0,0.331,0.283,180.014,5kmd2YG1tITiR0SkfSA6i3,4
0.64,0.954,3,-3.153,1,0.0367,0.0632,0.0,0.387,0.809,138.05,66Ea5DkLH0Ok6wR2zuqZcM,4
0.45,0.594,0,-5.458,1,0.028,0.244,0.0,0.242,0.282,73.826,1OzCTRwO4znqWZsPJZpRSt,4
0.332,0.936,5,-5.308,1,0.0596,0.000201,0.0,0.146,0.393,90.972,5ovBAoYgKn68RMEtsNHlHV,4
0.521,0.746,3,-3.875,1,0.048,0.455,0.0,0.098,0.525,202.119,5oX05zSKGE4uFZakzvg0B0,4
0.809,0.883,9,-5.176,0,0.214,0.0142,0.0,0.12,0.888,105.119,5uvNlHJPu9mOcYT64rxRbl,4
0.512,0.466,3,-9.699,1,0.0315,0.628,0.0,0.115,0.222,143.917,5rfOHC8IMqyvqAi4TUrnsn,4
0.566,0.51,2,-8.945,1,0.0302,0.169,3.91e-06,0.226,0.255,139.862,1RgIl5HJ69J0ca3xWDysa7,4
0.779,0.886,10,-1.908,0,0.345,0.121,0.0,0.315,0.63,89.935,5n6L0vZsPt29pzFJb8EByM,4
0.743,0.888,4,-3.913,0,0.288,0.111,0.0,0.234,0.665,160.034,23p8M9m2EZXpmwMgafwU9Z,4
0.815,0.776,7,-5.322,1,0.046,0.311,0.0,0.402,0.854,103.01,1HH2Y8JAYu6OnH29EV10e8,4
0.457,0.915,4,-4.171,1,0.0664,0.00203,5.93e-06,0.389,0.656,86.431,0pJLK4Xxfs2Fg6COHpA7zh,4
0.767,0.819,6,-2.356,1,0.173,0.205,5e-05,0.381,0.916,83.974,5syYadYZQDLDRGcctQFKcT,4
0.712,0.812,0,-4.975,1,0.262,0.064,0.0,0.222,0.487,147.999,2yuvQhJR2eg3Q58pMPwaeU,4
0.405,0.525,5,-7.667,1,0.0324,0.0864,2e-06,0.891,0.12,64.322,73e8u4XEcipWIgtHTtPnIN,4
0.84,0.732,8,-5.344,1,0.19,0.0908,0.0,0.841,0.867,90.992,6NiBnERhzr83ffRqIZIWyy,4
0.669,0.837,8,-4.136,0,0.299,0.0111,0.0,0.185,0.675,80.252,2FdNZT2eO48SlVA0n9RGMb,4
0.45,0.519,11,-5.38,1,0.0287,0.5,0.0,0.54,0.106,139.968,50v7kJct6JL1Sm9nxml41L,4
0.678,0.818,10,-4.584,0,0.0284,0.0834,0.0,0.178,0.521,101.956,4L7ZGqlOvxosBp2nPypxzK,4
0.673,0.853,10,-4.832,1,0.0334,0.0656,0.0832,0.139,0.616,141.51,6dV9T2lZXxtOy9xFcovDoU,3
0.484,0.363,10,-8.729,0,0.0273,0.21,0.0,0.111,0.157,129.44,1QR3xt4FeHEqESaZylDAoY,4
0.566,0.51,2,-8.945,1,0.0302,0.169,3.91e-06,0.226,0.255,139.862,2LzM5vAdnIcVUyDah8kZpG,4
0.799,0.927,1,-3.66,1,0.234,0.0946,1.93e-06,0.321,0.875,164.069,1U8jwaxqu0hUSnl5lYc4B9,4
0.86,0.852,6,-3.646,0,0.135,0.0881,0.0,0.339,0.934,93.002,0VmxLVoAW9AR5cNm7JKIqY,4
0.385,0.887,5,-5.72,1,0.0482,0.000283,6.91e-05,0.636,0.261,132.404,5wvz17siOwAGFXcOmUCPIV,4
0.68,0.627,11,-6.701,1,0.0589,0.213,3.88e-05,0.123,0.443,91.794,1VEwARSUPwLTARzgPbwBmF,4
0.674,0.538,6,-6.029,1,0.039,0.214,2.66e-06,0.0804,0.249,132.022,1QBlvqknAs1JtBK5RHiB0m,4
0.868,0.902,7,-4.471,1,0.299,0.262,0.0,0.528,0.846,90.957,35yeHqsInsMzbcrACqobic,4
0.794,0.925,9,-4.842,0,0.121,0.0361,0.0,0.285,0.787,103.025,5VOTPW5potAFI9gH3QrjV5,4
0.741,0.777,10,-5.083,1,0.0366,0.154,2.71e-05,0.255,0.809,98.975,6XyxK8337FQpADHBqBoFnb,4
0.745,0.723,7,-4.617,1,0.252,0.0209,0.0,0.389,0.536,82.776,4kydqVgdEvmVD7F71KOL1n,4
0.61,0.761,2,-3.107,1,0.265,0.0237,1.92e-06,0.331,0.589,200.6,2KE1HBXLwwZvoL0uWrlFZQ,4
0.473,0.465,10,-6.88,1,0.0254,0.663,7.45e-05,0.134,0.133,82.672,3RTJdySyCzYBf5IjZhtWBT,4
0.796,0.742,4,-4.144,0,0.335,0.172,0.0,0.365,0.538,78.007,1IILP6A2p69laEpSKjhzxy,4
0.37,0.962,4,-5.013,1,0.0452,3.06e-05,0.0,0.371,0.705,147.955,67o4SPT9JZrBwtwm73eKsx,4
0.722,0.655,8,-2.714,0,0.068,0.0683,0.00326,0.041,0.739,81.022,0TpJgjTSFekS05ZyQFIUzp,4
0.786,0.385,10,-8.08,1,0.0385,0.302,1.49e-05,0.0648,0.683,133.987,51juQGmbyLEYkL9y2hqMcI,4
0.651,0.601,9,-7.021,1,0.0272,0.0194,0.0,0.171,0.562,120.053,4Fs7XJj41Fi4o8ppCTC61i,4
0.574,0.643,11,-6.046,1,0.0282,0.54,0.0,0.335,0.645,94.018,4qWXVryfpaLsHuy3TZrw7U,4
0.884,0.687,4,-5.633,0,0.172,0.197,3.78e-05,0.192,0.753,99.068,2adWXRegCboef5ZOjW3ffe,4
0.363,0.583,2,-6.77,0,0.0396,0.497,3.05e-05,0.116,0.842,142.484,4U9AJ9nCBummQSlwoRtyGN,3
0.507,0.476,4,-6.205,1,0.0256,0.238,0.0,0.127,0.149,67.884,2yY6cliPDD0lyXgebWzhrr,4
0.415,0.961,7,-2.851,0,0.108,0.0585,2.03e-05,0.225,0.727,178.034,1TtqROwnwgUAkrIygX5bB9,4
0.72,0.614,5,-8.551,0,0.428,0.0133,0.000872,0.158,0.608,124.132,1oR4SCGxDCZaTfVs84tfa4,4
0.632,0.709,10,-3.306,0,0.25,0.0165,0.0,0.0817,0.633,177.991,33dU6vAuJLgSIDXcOPFKqf,4
0.838,0.901,1,-3.436,1,0.0448,0.105,0.0,0.0414,0.813,132.041,0oDZXPwDPlx3EDVqoyBdSx,4
0.397,0.391,10,-8.483,1,0.0305,0.555,0.000164,0.122,0.187,139.956,0rXBAMbHo7WTddZYfK2AX9,4
0.356,0.858,7,-1.841,1,0.0412,0.00487,0.00972,0.178,0.694,170.095,4INmO6G3IgIwtavXcEIKLl,4
0.734,0.835,11,-4.305,0,0.0312,0.49,0.0,0.0966,0.684,99.512,44HC7P3O8gVmqaGwxSCrAs,4
0.332,0.503,0,-5.833,1,0.03,0.706,0.0,0.148,0.144,110.065,0uWj1pzNFKcBjrmiwSj4dE,4
0.815,0.911,0,-3.367,1,0.0586,0.0203,1.17e-05,0.22,0.871,118.004,2lo3hI7t1AQCCoeqrxYexu,4
0.73,0.844,9,-4.166,0,0.112,0.021,0.0,0.36,0.679,100.042,5rvP5mbQ48itt4dtosn9Yf,4
0.682,0.578,10,-9.908,0,0.0602,0.00472,2.53e-05,0.136,0.304,91.041,4rS5V8jfJIMgzTYVvzkpUO,4
0.342,0.239,6,-12.345,0,0.0383,0.838,1.56e-06,0.0968,0.0665,116.938,4vWxth95aPGidkuJC8eVEz,4
0.804,0.95,2,-4.071,1,0.0597,0.123,1.7e-06,0.0903,0.766,105.007,2PGxiV2TSgVHd02eBd0Kz1,4
0.454,0.233,7,-7.781,1,0.0326,0.479,1.08e-05,0.185,0.177,130.082,2R9rCnnSkSffuKZx2U3hLJ,4
0.823,0.48,9,-10.613,1,0.329,0.0355,0.0,0.0884,0.53,80.997,4UsmD9sffOYB3TTgJbXilR,4
0.716,0.758,1,-5.755,1,0.0325,0.251,0.0,0.112,0.945,103.942,4dtQcqKZ1rKLKiM9R1IHes,4
0.578,0.949,11,-4.03,0,0.077,0.0122,0.0,0.353,0.555,139.954,6hXay0R9yHoV2FpmrXpepw,4
0.751,0.978,6,-2.684,0,0.0709,0.00937,3.79e-05,0.369,0.69,138.982,3TDKL7ULjxEtFurcn4P4S2,4
0.698,0.954,6,-3.539,0,0.0428,0.132,0.0,0.0478,0.969,137.977,3dG8hABjshvQOkCtcq9k7R,4
0.74,0.69,0,-6.241,1,0.0439,0.0181,0.0,0.0883,0.656,94.97,5TnG4hgREznnqDYe9IYlZc,4
0.752,0.809,5,-6.846,1,0.0416,0.371,0.0014,0.0934,0.962,113.005,1WdCJYfEP87YabiKpp5GD7,4
0.71,0.913,6,-4.763,0,0.0374,0.0293,5.63e-05,0.186,0.811,138.026,2XfDYBZioldmlLDb2EfWPC,4
0.483,0.443,1,-5.361,0,0.0279,0.275,5.54e-05,0.104,0.12,127.748,6GyrI9HEVZSc4XUQeg3Mi8,4
0.791,0.999,10,-4.48,0,0.0663,0.0406,0.00166,0.0922,0.905,142.763,151OESig8fwPyrcQuNpRtc,4
0.733,0.777,3,-3.574,0,0.0384,0.439,0.0,0.273,0.481,131.952,4vIfqr2kX8Ph2vxZdrQgMn,4
0.739,0.93,9,-4.604,0,0.0442,0.0518,2.13e-05,0.0942,0.876,124.037,1lilimwLEAWFlImqjke27f,4
0.57,0.558,2,-8.089,0,0.0298,0.279,0.0,0.178,0.433,135.932,0UheN8BG25awH0QR8Ufauw,4
0.556,0.955,9,-1.341,0,0.0752,0.177,0.0,0.338,0.674,179.755,1dal60q6fDKWx4Y1Xtf6tC,4
0.793,0.731,6,-6.766,1,0.0365,0.292,0.0,0.0981,0.936,105.946,7iweG0YIPsYKQhiKlMDDsh,4
0.906,0.438,7,-10.05,1,0.341,0.0305,0.0,0.0987,0.712,89.999,1G2jd1eWsFmNi9xOq619oj,4
0.614,0.834,0,-3.573,0,0.0435,0.248,7.31e-05,0.257,0.947,170.173,2FeL1DfwAc0XlA4O1g5Wp1,4
0.551,0.914,11,-3.805,1,0.0916,0.041,1.42e-05,0.142,0.79,114.949,2KhH94Ew9JptzeEEe7v9GT,4
0.535,0.902,1,-4.583,0,0.0337,0.0175,0.0161,0.09,0.84,151.994,1HOCwjEDapVU32KRPoMYTg,4
0.3,0.96,4,-2.837,0,0.117,0.00025,0.00153,0.232,0.213,171.979,6auTgKWvxL9MANjwD8hPNp,4
0.673,0.895,8,-7.236,1,0.0748,0.16,0.00144,0.201,0.739,136.024,1Ahnq4ot1LwvW8Ljpx54Oz,4
0.938,0.621,5,-8.525,0,0.254,0.0133,0.000824,0.158,0.625,124.023,4O8qbPh4fvzoEcDGCnLHT7,4
0.469,0.864,7,-5.427,1,0.0353,0.283,0.0,0.105,0.967,165.231,3UDpypAwfzgPcZuxgdMei4,4
0.573,0.679,4,-7.538,1,0.387,0.55,0.00116,0.209,0.699,105.295,0kkAkpNd0fRvfcDZmOYIwi,4
0.711,0.67,2,-4.969,0,0.0273,0.0574,0.0,0.22,0.616,101.992,2AkbJyLPijPkNaP9q7tECM,4
0.72,0.984,0,-3.778,1,0.0454,0.00659,0.00257,0.335,0.943,139.981,5CisUC4TUiKGo0FETfOxma,4
0.491,0.372,7,-7.867,1,0.027,0.886,0.0,0.121,0.459,131.934,6inhDQvmr0zKLsBIU1hgkq,4
0.566,0.619,4,-7.79,1,0.058,0.626,0.0,0.204,0.54,136.146,35fj3t29nIWf8JiZc7Jz0j,4
0.443,0.816,0,-7.547,1,0.0337,0.00193,0.0,0.3,0.667,180.034,6XM3zMkuGUr2JJ1d0Kd2oI,4
0.741,0.539,1,-9.646,1,0.145,0.0988,4.83e-06,0.394,0.768,152.029,5080Kcy08NvGgrwVoDMaLj,4
0.826,0.636,2,-10.514,1,0.281,0.00275,0.000102,0.15,0.583,92.99,6VzhQT43tuB5AbgCdqvS1p,4
0.72,0.928,7,-2.911,1,0.0703,0.0739,0.0,0.115,0.963,151.991,63mhsFpdzLRABZpppicPNn,4
0.773,0.68,8,-6.667,0,0.032,0.296,0.00379,0.165,0.726,120.035,6gMYSsBVszE5qFqtu8Gkpg,4
