artist_name,artist_id,track_name,track_id,ff,track_popularity,artist_followers,artist_popularity,artist_genres
TWICE,7n2Ycct7Beij7Dj7meI4X0,WALLFLOWER,6EGkbPJrb88STcdfMu1j1y,1,61,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,UNFORGIVEN - Japanese ver.,07Kq5cRJkYNieu1rge3PZX,1,65,3614292,76,['k-pop girl group']
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,STRANGER,3SifPlW12FRs8OQP2VkXSi,1,64,2662439,57,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You (Holiday Remix),3zx83DU3JpDZCCBokLX5WB,1,61,11467146,89,['k-pop']
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,Fast Forward,4EsqgOzLn45dCHIDIhtg6W,1,61,2333604,63,['k-pop']
TWICE,7n2Ycct7Beij7Dj7meI4X0,SET ME FREE (Carneyval Remix),3b14obu61ODHmi0vjaajeF,1,51,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
tripleS,5Z71xE9prhpHrqL5thVMyK,Girls??Capitalism,2ivVS2ageitCQqnmmMaWoH,1,62,285350,54,['k-pop girl group']
Jackson Wang,1kfWoWgCugPkyxQP8lkRlY,Slow (with Ciara),3ZrtBTReHr1xFDglmHwCX5,1,61,4130039,60,['k-pop']
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,BONVOYAGE,3Jnwl9zlbFNEqKQjydxLxe,1,60,1294697,60,"['k-pop', 'k-pop girl group']"
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Why,6gGtT4dIKt57gPubAGr9nY,1,62,2042673,63,"['k-pop', 'k-rap', 'korean r&b']"
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Broken Melodies,63Czf03uph6EyJDL1z3x3z,1,59,7391266,70,['k-pop boy group']
TWICE,7n2Ycct7Beij7Dj7meI4X0,CRAZY STUPID LOVE,0jn8sYeWOdYHjdF2cBmF75,1,63,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
GOT the beat,6uNxlIP5lzPFf0BHuELOuX,Stamp On It,0mlxHb4jbPr1PUBUv0WHRS,1,63,666178,51,['k-pop']
TREASURE,3KonOYiLsU53m4yT7gNotP,BONA BONA,0IkWksfw3Qxob96bjFKhyF,1,60,3141331,66,['k-pop boy group']
aespa,6YVMFz59CuY7ngCxTxjpxE,Welcome To MY World (feat. n√¶vis),6qVqWJxIpsabUKBILG7d6N,1,63,4110265,75,['k-pop girl group']
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,Only for a Moment,42B4Es8RTR5Owcfy3GHAQs,1,58,2235528,58,['k-pop']
TAEMIN,13rF01aOogvnkuQXOlgTW8,Night Away,0zjkBOwL8upqIOmufTO6tT,1,61,2876764,64,['k-pop']
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Angel Eyes,2bOrjwAmNpzLZBIe51FAUq,1,57,7273469,69,"['k-pop', 'k-pop boy group']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,THE SOUND (Korean Ver.),0q9IyhNXRse5fdfYEoFOdi,1,61,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
IVE,6RHTUrRF63xao58xh9FXYJ,Blue Blood,2avdbiswb0d5AFmyyz68xP,1,64,3202857,74,['k-pop girl group']
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Dust,7v8v911KfBuFkqXvuDOtNm,1,65,10621758,78,"['k-pop', 'k-pop boy group']"
VIVIZ,7Lq3yAtwi0Z7zpxEwbQQNZ,Untie,2tEuf4YE9NbDO39DI35QZd,1,63,385003,56,"['k-pop', 'k-pop girl group']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You (Future Funk Remix),0nCAwowgJ2bV2g5EOE67Yi,1,61,11467146,89,['k-pop']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Tell Me,5CA3D0Tch1x4sky45aOcEq,1,59,1384578,69,['k-pop girl group']
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,God of Music (Inst.),0Qaw6haFnOnzDxQvXnxmGG,1,65,10621758,78,"['k-pop', 'k-pop boy group']"
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Â¶≥Âú®?™Ë£° (WYA),4WOBcLq8VFP4xWLyNMAotu,1,62,2042673,63,"['k-pop', 'k-rap', 'korean r&b']"
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Flip It,0W3ekPhkpDFjAym6E5RdPM,1,62,7944655,73,['k-pop girl group']
ONEUS,3CVYSpM7nfHFG5qCTW7Ht9,Baila Conmigo,3KXqLK4qPxr6qlrfzVVmNY,1,62,928869,53,"['k-pop', 'k-pop boy group']"
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Barbie Dreams (feat. Kaliii),7F3q1XtxXjKFoTyo14fGQn,1,60,1384578,69,['k-pop girl group']
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Back for More (with Anitta) (Performance Ver.),5z8PXrhJszWg8ejJ5alWo3,1,63,9109873,76,"['k-pop', 'k-pop boy group']"
Kep1er,5R7AMwDeroq6Ls0COQYpS4,Galileo,2nehY8ewjt4clnD40SclwM,1,62,1375828,57,['k-pop']
The Rose,5na1LmEmK2VzNLje9snJYW,You're Beautiful,6Ca2C9ycBna1WXfL5cB6Gn,1,59,2520981,63,"['k-pop', 'k-pop boy group']"
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,"FEARNOT (Between you, me and the lamppost)",0sNfFxw3pJkVmRsgY781vM,1,62,3614292,76,['k-pop girl group']
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Nobody Knows,70efTlnBNM8BvfhfPiqOBN,1,62,288714,60,['k-pop girl group']
TAEMIN,13rF01aOogvnkuQXOlgTW8,Blue,2xSDet34W2nais0jv6Oh5j,1,60,2876764,64,['k-pop']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Super Bowl -Japanese ver.-,74zvsuvIImK08x0SyRdw78,1,64,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,The BAT,1MRC31VxOjOT7Lune15OjW,1,51,4231252,64,"['k-pop', 'k-pop boy group']"
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Ambitious,0pytLWYHCQdheIWB2Ay5Dk,1,58,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
AKMU,6OwKE9Ez6ALxpTaKcT5ayv,Fry?ôs Dream,6f4CAdAmrOfGH3FOfwHMSV,1,64,1503394,63,['k-pop']
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Je Ne Sais Quoi,0RRulrevan6sxj7KfMBi6k,1,57,7273469,69,"['k-pop', 'k-pop boy group']"
ODD EYE CIRCLE (ARTMS),10NiYZbV1kGr5cBygKTS5J,Je Ne Sais Quoi,1qlusFEI25LWMQNXcxfL7a,1,58,123407,45,['k-pop girl group']
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,April shower,7rIXkPCaibFJTs4rKS29OS,1,65,10621758,78,"['k-pop', 'k-pop boy group']"
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,‰ª?-?éÊó• ‰∏ñÁïå?åÁµÇ?è„Å£?¶„ÇÇ-,2dThVzsCkB0L8tWFvQH53N,1,67,10621758,78,"['k-pop', 'k-pop boy group']"
KEY,6XXKPxRX2WWPPtfodzpc2v,Good & Great,51oDOYN8AOyzvOpcvRGyI8,1,63,634344,52,['k-pop']
The Rose,5na1LmEmK2VzNLje9snJYW,You're Beautiful,6DHPaizkhWLCUxDgrYZI0f,1,59,2520981,63,"['k-pop', 'k-pop boy group']"
Overdose,32jdgEsyvdXqUoReMyR0gl,Over Me,59oJpXOayvcKGbTXbrZjzF,1,62,8416,40,['k-pop boy group']
IVE,6RHTUrRF63xao58xh9FXYJ,?¨Ï∞ü (Hypnosis),1tzeAVyGwvoHcVzDit0UeT,1,61,3202857,74,['k-pop girl group']
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,I DO,4DBLBCVLDOmJwRysidmjHL,1,62,7944655,73,['k-pop girl group']
j-hope,0b1sIQumIAsNbqAoIClSpy,MORE,36KFMe3Q3wLCXd9SUudx9M,1,69,16590748,68,"['k-pop', 'k-rap']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Band Ver.),1zAYWqTX6qyRCKe9KuCUx0,1,65,11467146,89,['k-pop']
ITZY,2KC9Qb60EaY0kW4eH68vr3,RINGO,2zRz0XfYEtsHuVfrM8KaOP,1,62,6307930,70,"['k-pop', 'k-pop girl group']"
WayV,1qBsABYUrxg9afpMtyoFKz,No One But You,5xWt3H5V105vBkAe4IzFqt,1,59,2038184,61,"['chinese idol pop', 'k-pop']"
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,It Can't Be,2lW1lJSLatkcHxwDdCiSTB,1,57,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You (Instrumental),3mInLFp4KEUBV9qMZ67HPV,1,60,11467146,89,['k-pop']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,THE SOUND,0q8bRAh9BktYFcsFfXOOWI,1,62,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
WayV,1qBsABYUrxg9afpMtyoFKz,On My Youth - English Version,3aybnlPK0zZK2YRmlRm0Ph,1,61,2038184,61,"['chinese idol pop', 'k-pop']"
The Rose,5na1LmEmK2VzNLje9snJYW,Eclipse,41kPgRfujefTii5rCkdqCS,1,56,2520981,63,"['k-pop', 'k-pop boy group']"
The Rose,5na1LmEmK2VzNLje9snJYW,Wonder,5jhpphz9p3wuSThnkFCTZv,1,57,2520981,63,"['k-pop', 'k-pop boy group']"
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Yacht,0kMTK6RqBkUojGARhbQkaq,1,55,7273469,69,"['k-pop', 'k-pop boy group']"
Crush,6aLdhHUqgdKE86xbtNmY8g,Hmm-cheat,7hYGWflgiI2aa25jOgL6eg,1,62,1174984,63,"['k-pop', 'korean r&b']"
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Lovin' Me,63pHo56L4k2VLXqzt1shrK,1,58,1384578,69,['k-pop girl group']
wave to earth,5069JTmv5ZDyPeZaCCXiCg,nouvelle vague,5EkbJFiurqjmLcOy7TYT3u,1,57,1338142,72,['korean city pop']
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Good enough,3tXTu7hcpy4clOR2VBVNUk,1,61,862401,57,['k-pop boy group']
aespa,6YVMFz59CuY7ngCxTxjpxE,I'm Unhappy,6fzio74FGqFFsenYkbGPzR,1,62,4110265,75,['k-pop girl group']
wave to earth,5069JTmv5ZDyPeZaCCXiCg,dried flower,0silYl19ebS1wbruI3CNc9,1,58,1338142,72,['korean city pop']
NCT DOJAEJUNG,0W0w607z3JEA1vXLz9FVGw,Kiss,6iirdwpyu2Ohg3iVdu4vXl,1,60,291926,52,['k-pop boy group']
D.O.,2CQZr2RPZmrcvDnaod1ldC,I Do,1uOFPJmg1yx3sfBqgv1JAS,1,66,1842035,64,['k-pop']
BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Amigos (with Becky G),2uFt5a1PPXz4vYwPnO8zqP,1,58,1152556,64,"['k-pop', 'korean r&b']"
KARD,2JhAlkmukNvarUpGhTFXUQ,CAKE,7DFxvlzyT4thkXhtcio8Tu,1,62,1904519,55,['k-pop']
wave to earth,5069JTmv5ZDyPeZaCCXiCg,calla,4i9FlOVdtyJUDEKPT63VpZ,1,59,1338142,72,['korean city pop']
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Misty,3PEUcbHPhmnlG5w1EmjyWC,1,55,7273469,69,"['k-pop', 'k-pop boy group']"
The Rose,5na1LmEmK2VzNLje9snJYW,Alive,1BcmLcfo4OICRgiMOtJHrv,1,58,2520981,63,"['k-pop', 'k-pop boy group']"
TWICE,7n2Ycct7Beij7Dj7meI4X0,GOT THE THRILLS,1RVsbqAP1WFFXPiBXQYIah,1,60,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
WayV,1qBsABYUrxg9afpMtyoFKz,RODEO,3ekOQ88PAWfC2IrNb8koJe,1,59,2038184,61,"['chinese idol pop', 'k-pop']"
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Gang Gang Gang,6fMM4VMig1pSp0Pd1paP0N,1,57,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,"Eve, Psyche & the Bluebeard?ôs wife (English Ver.)",1xaLyNaaZC3i5tmaDAWP76,1,61,3614292,76,['k-pop girl group']
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Love is a beauty,2TleatXgsMdOYwV9dxmDjL,1,55,7273469,69,"['k-pop', 'k-pop boy group']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Goodbye Now,1bIhEN6lxZTokWS7Qk5DJP,1,61,9109873,76,"['k-pop', 'k-pop boy group']"
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,Don't Leave Yet,3Y5jzpgo79Rsx86v0QvRqc,1,57,2235528,58,['k-pop']
BOYS PLANET,49pGKUCSjzaCfv8gdTWG98,Jelly Pop,6fJW5vgrTBrKksFKApn7v2,1,61,144303,46,['k-pop boy group']
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Tall Trees,3NwamGRtyCi0MmVDjqOL2S,1,60,7944655,73,['k-pop girl group']
WayV,1qBsABYUrxg9afpMtyoFKz,Ain't No Thang,4udm7pXLOtZiuEhWByJAPC,1,58,2038184,61,"['chinese idol pop', 'k-pop']"
The Rose,5na1LmEmK2VzNLje9snJYW,Angel (feat. Trevor Daniel),0SY2MvlKGm9ef2qF0VTgJW,1,56,2520981,63,"['k-pop', 'k-pop boy group']"
TREASURE,3KonOYiLsU53m4yT7gNotP,B.O.M.B,4OVdshr1CletoUtcrLE0ZV,1,53,3141331,66,['k-pop boy group']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Battle Ground,6TyUrD8PmqxYyPlYXNGLXq,1,61,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,THE SOUND,2ovMFHvl5jWOZdhd9hL7uf,1,60,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Marshmallow,1xAlI4oMjz8lJXO4iXik84,1,61,502490,57,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Alesso Remix),748MqeDRJ401KBqwCn5zHB,1,60,11467146,89,['k-pop']
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Yesterday,4mPOgPXaXFBQ9dCg6OGEFv,1,59,2042673,63,"['k-pop', 'k-rap', 'korean r&b']"
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,Call D,5YUUAvaJVo9j8VeWNhJshM,1,49,4231252,64,"['k-pop', 'k-pop boy group']"
EXO,3cjEqqelV9zb4BYE3qDQ4O,Let Me In,5e6hUjvQG2inD4Svco0PvP,1,61,9788318,68,"['k-pop', 'k-pop boy group']"
STAYC,01XYiBYaoMJcNhPokrg0l0,Poppy (Korean Ver.),7a86ARVnm366v2UY1z9Ak8,1,59,1611711,61,"['k-pop', 'k-pop girl group']"
BIBI,6UbmqUEgjLA6jAcXwbM1Z9,I AM SHAMPOO,164rrRJLHNzPKIR82BCDQU,1,56,1152556,64,"['k-pop', 'korean r&b']"
Junko Ohashi,7rGbODPTIVjzn3CTR6RCzE,?Ü„É¨?ï„Ç©?≥„Éª?ä„É≥?ê„Éº,4o5pAjHBuKose80OQRgXAg,1,57,96689,46,"['classic city pop', 'kayokyoku']"
ITZY,2KC9Qb60EaY0kW4eH68vr3,Psychic Lover,5Xik9Cid9UnaLMOyaDYO8F,1,59,6307930,70,"['k-pop', 'k-pop girl group']"
EXO,3cjEqqelV9zb4BYE3qDQ4O,Let Me In,3s9YpuocAjzVt0NLshCrpT,1,60,9788318,68,"['k-pop', 'k-pop boy group']"
aespa,6YVMFz59CuY7ngCxTxjpxE,ZOOM ZOOM,3DZwsHxTYjCcMUTcSkATPl,1,62,4110265,75,['k-pop girl group']
WayV,1qBsABYUrxg9afpMtyoFKz,INVINCIBLE,3gE8a2MYfwb4WBbEQFD25i,1,58,2038184,61,"['chinese idol pop', 'k-pop']"
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,Rising,5DoDlDWyes37gLnVtsEFAL,1,59,1294697,60,"['k-pop', 'k-pop girl group']"
Jimin,1oSPZhvZMIrWW5I41kPkkY,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version",2GhOHZynysGm5B8R6iCihi,1,64,6948238,81,['k-pop']
wave to earth,5069JTmv5ZDyPeZaCCXiCg,so real,6Y3DptA1KtLCr0ii61x2Sl,1,56,1338142,72,['korean city pop']
The Rose,5na1LmEmK2VzNLje9snJYW,Cosmo,2YtrpGJ2B0wI52vH1jVSqB,1,55,2520981,63,"['k-pop', 'k-pop boy group']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Lost Me,4KTK0uE4uJlS2Y8Gtq81I9,1,61,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Higher,60KWPwY1iwKIOszBGXxlmh,1,57,1384578,69,['k-pop girl group']
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Poison,0JelY23AS8fyxqGT9kkibH,1,55,7391266,70,['k-pop boy group']
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Like We Just Met,7xlPmv0QzeklLt3Z4rckBE,1,56,7391266,70,['k-pop boy group']
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Funny Valentine,4xtgQGbQnII1buKgl5fguT,1,60,502490,57,['k-pop girl group']
The Rose,5na1LmEmK2VzNLje9snJYW,Alive,5KDWBEPdhB7Yv1YVieS3PY,1,56,2520981,63,"['k-pop', 'k-pop boy group']"
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Candy (Feat. Zion.T),0luFANDtNNjcBXKazh3dV8,1,58,2042673,63,"['k-pop', 'k-rap', 'korean r&b']"
j-hope,0b1sIQumIAsNbqAoIClSpy,Equal Sign (Lollapalooza ver.),2JcJJjTFzpGo1G5nXqC6Qq,1,60,16590748,68,"['k-pop', 'k-rap']"
wave to earth,5069JTmv5ZDyPeZaCCXiCg,sunburn,0rn2B4vJ34nlrQJ9gIgiue,1,56,1338142,72,['korean city pop']
KAI,6iVo62B0bdTknRcrktCmak,Slidin',1kDHz6nhxNtdvh209RvyU6,1,56,1336513,60,['k-pop']
wave to earth,5069JTmv5ZDyPeZaCCXiCg,pink horizon,11cbimZiHCAuJpSikkZdWN,1,58,1338142,72,['korean city pop']
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Freakin' Bad,1gZxcX80pR6xThd2waYjuq,1,60,862401,57,['k-pop boy group']
Kep1er,5R7AMwDeroq6Ls0COQYpS4,Giddy,6blIAzkMKENKqAfMwj5cZQ,1,58,1375828,57,['k-pop']
fromis_9,24nUVBIlCGi4twz4nYxJum,Attitude,1jkoDKZBMInTDwGlqoPOFC,1,55,1180701,56,"['k-pop', 'k-pop girl group']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Summer Mix),0aP1rlawWVSjuDSo7dbWRI,1,61,11467146,89,['k-pop']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Novel,4xr0Pc53xqpSEOWPMx0JI9,1,59,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Billlie,2GQxKDojobwBjZMPf7aoh0,EUNOIA,5ICowHre7VraSKaRw3do8N,1,57,536996,52,['k-pop']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid ??Twin Ver. (feat. Sabrina Carpenter),3gvxWMX8XXWJd7AQRN7I01,1,57,1384578,69,['k-pop girl group']
Whee In,0BqRGrwqndrtNkojXiqIzL,In The Mood,1f7WTvoghCDULXgxMrwXAY,1,59,914347,52,"['k-pop', 'korean ost']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Social Path,3dxcr1h2eM5dgYeWjCQ41H,1,59,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
KEY,6XXKPxRX2WWPPtfodzpc2v,CoolAs,4SWwAqfQQrqWGm4t5573MA,1,56,634344,52,['k-pop']
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,Shatter,2pje4AQVUQuEbVTcNlnZ5v,1,58,1294697,60,"['k-pop', 'k-pop girl group']"
8TURN,7tCg9aiVKZ5Cmhbfb7UoqM,TIC TAC,60Oo6tKR0ckwZsRr95NrjL,1,57,160773,40,['k-pop boy group']
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,The Way,3b098hlA2uM27cENS4MI4g,1,54,2333604,63,['k-pop']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,There,6gHeWGamtOYHBd1LBZ7Fv6,1,59,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Break the Brake,35tFDNRthpr63bVGF7G8GB,1,59,862401,57,['k-pop boy group']
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,House on a Hill,1nrrgAOPGSnBZ3KB3maQYj,1,54,2235528,58,['k-pop']
BLACKSWAN,2ujaWf015QoP7x1u20Yq5G,Cat & Mouse,1gL38pTAlg8M9aypzumft8,1,55,139762,39,['k-pop girl group']
ITZY,2KC9Qb60EaY0kW4eH68vr3,STYLE,0aZ8DSEdBJbBfrNtnqgJy3,1,59,6307930,70,"['k-pop', 'k-pop girl group']"
TWICE,7n2Ycct7Beij7Dj7meI4X0,BLAME IT ON ME,2hQdmjAhYEuMuqNWZCsz1J,1,59,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
Crush,6aLdhHUqgdKE86xbtNmY8g,Ego,6YniytuSunB9HefGf4IxO9,1,56,1174984,63,"['k-pop', 'korean r&b']"
Xdinary Heroes,1khChLj7REGqjM043PlYyn,PLUTO,261HjCXIPx0G5RAR7W660r,1,59,862401,57,['k-pop boy group']
D.O.,2CQZr2RPZmrcvDnaod1ldC,Ordinary Days,6nZqsYlVsAAN4Q0MHVnLis,1,62,1842035,64,['k-pop']
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Paradise,0M0LPSeg23xSAELGs2TbXf,1,59,7944655,73,['k-pop girl group']
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Lucid,4fg42mtrSFuKQ9NYBboiiN,1,59,7944655,73,['k-pop girl group']
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Burn the Bridge,3NJ5Ksj7LNbvfNgEtl3o6Z,1,58,3614292,76,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow) (A. G. Cook Remix),7fQKDpB4i0hiQacjVCXVU2,1,59,11467146,89,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (David Guetta Remix - Extended),0EGVwtzxVKpwRP30ydQ8mZ,1,59,11467146,89,['k-pop']
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,Exist,5pN3aV3fTyaXOJzlb6Q9Hz,1,52,2235528,58,['k-pop']
WayV,1qBsABYUrxg9afpMtyoFKz,Moonlight,3gTMZvfiqvg5zq2V5gO8g0,1,57,2038184,61,"['chinese idol pop', 'k-pop']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Back for More (with Anitta),1p0kTGMwMtSTcV7fAnkkQc,1,61,9109873,76,"['k-pop', 'k-pop boy group']"
SHINee,2hRQKC0gqlZGPrmUKbcchR,JUICE,2ka8U0A2e93hBFA43mbgfy,1,56,3110369,61,"['k-pop', 'k-pop boy group']"
j-hope,0b1sIQumIAsNbqAoIClSpy,Future (Lollapalooza ver.),4Q6S4uWD8dwpWiI3VkdBuV,1,59,16590748,68,"['k-pop', 'k-rap']"
IVE,6RHTUrRF63xao58xh9FXYJ,Cherish,3cw6T3OEgqLiqEDLDQPSnE,1,59,3202857,74,['k-pop girl group']
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,Sink or Swim,5BFxJxzNIft1OegdFpdY8M,1,53,2235528,58,['k-pop']
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,Alley Oop,2lycyC7AIOSp811aJ5aRXR,1,47,4231252,64,"['k-pop', 'k-pop boy group']"
tripleS,5Z71xE9prhpHrqL5thVMyK,Invincible,3FWXkGqJx0giJzQNqkcK74,1,59,285350,54,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Lofi Mix),0anAdKplcEJcshuFGZS3cN,1,61,11467146,89,['k-pop']
XG,0LOK81e9H5lr61HlGGHqwA,NEW DANCE,4P2ejFquT39cypsCqmTz68,1,58,1008880,66,['k-pop girl group']
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Questions,1vB79KSHk7mAMufH8AHniQ,1,54,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
IVE,6RHTUrRF63xao58xh9FXYJ,Mine,2wsRZURBbDbaQUuVT9piu1,1,59,3202857,74,['k-pop girl group']
VIVIZ,7Lq3yAtwi0Z7zpxEwbQQNZ,PULL UP,4Jmrkz9hytD3jaLDkZ7Qvc,1,59,385003,56,"['k-pop', 'k-pop girl group']"
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,We Are Young,0qYwBOEOOscarO6LZceSL2,1,57,1294697,60,"['k-pop', 'k-pop girl group']"
j-hope,0b1sIQumIAsNbqAoIClSpy,STOP (Lollapalooza ver.),5m5te1JAMYvJmEa5XnGTWi,1,59,16590748,68,"['k-pop', 'k-rap']"
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Real Life,5eVxIY8kTGe9czhM5SCeR0,1,52,7273469,69,"['k-pop', 'k-pop boy group']"
EXO,3cjEqqelV9zb4BYE3qDQ4O,Hear Me Out,09C8pAhOWcDiLL1n1I6lqt,1,58,9788318,68,"['k-pop', 'k-pop boy group']"
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Marshmallow,1V6H3YoNZJ2WlPmwsaOXZx,1,58,502490,57,['k-pop girl group']
WayV,1qBsABYUrxg9afpMtyoFKz,Lighthouse,3z4fGp3zP8dINj4s6fSRdW,1,56,2038184,61,"['chinese idol pop', 'k-pop']"
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,0ZPYk85XfogUvnT16z2WkC,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,4h7fdS3YNEQ9W4UwhMXfMK,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,3wpya0FSkhdFJaNoM6PYGG,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,1XpVFjcBFYJryM33zho6QG,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,2v36kKQQ1qcO963z3EwGYk,1,0,1384578,69,['k-pop girl group']
