artist_name,artist_id,track_name,track_id,track_popularity,artist_popularity,artist_genres,artist_followers
Stray Kids,2dIgFjalVxs4ThymZ67YCE,CASE 143 -Japanese ver.-,24c1YnlFKxrAPINd69UlLd,52,82,"['k-pop', 'k-pop boy group', 'pop']",13545818
OMEGA X,2FJYWlqgtoiBtXpOy9GGIF,Touch,3DcQsEslVSMW4qFDzFAd7l,44,43,['k-pop'],213081
Weeekly,73B9bjqS2Z5KLXNGqXf64m,ODYSSEY,7hf0gThVJS19J6ZOITDCDp,44,51,['k-pop'],576825
fromis_9,24nUVBIlCGi4twz4nYxJum,Bring It On,2a1qLwJOAc2uYTrcs0cLhQ,42,56,"['k-pop', 'k-pop girl group']",1180701
Emarosa,68tKVjVvcqUfKFFLr2j0Ek,Cinnamon,1gRWoklE6IT3eVP7mSlFwd,39,47,"['lexington ky indie', 'neon pop punk', 'pop emo', 'pop punk', 'progressive post-hardcore', 'screamo']",273295
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Beatbox - English Version,6q7sF4ctWUSf76T6VJ6Bu9,53,70,['k-pop boy group'],7391266
Whee In,0BqRGrwqndrtNkojXiqIzL,Here I Am,7I9PFafS70EQLp2WirTgFj,48,52,"['k-pop', 'korean ost']",914347
HENRY,1sjw4xq2pAWy5Vdgba5QAt,Real Love Still Exists,0lJxsFybSunQWH4MQNIyCo,48,53,['k-pop'],510642
george,2pRZp2WxvnWWiSPcSSYkNV,ANYWHERE ANYTIME,67sYclP23NAkhQwYciJd16,47,47,['korean city pop'],111551
Xenia Manasseh,2J4IvVbi2h1wB2A0p5kd86,I Lay (feat. Xenia Manasseh),3OfnodXWoUyR7bgKckTe5p,46,41,"['afro r&b', 'kenyan pop', 'kenyan r&b']",24212
MAMAMOO+,2uGx10VkBrI3GBvnQl81du,dangdang,4wp725MlpbUiyn1NcTMHJ6,48,41,['k-pop girl group'],122783
tripleS,5Z71xE9prhpHrqL5thVMyK,New Look,79mHno2xjCr4Br0KvRPcdb,46,54,['k-pop girl group'],285350
KEY,6XXKPxRX2WWPPtfodzpc2v,Intoxicating,58FJAeW57iNe6K34hcOAu8,45,52,['k-pop'],634344
Yll Limani,2qI59HaiEtvev8vnUkmRpT,Per kon je zbukuru,3dETUH3KaqOo8Hgyne8LkR,56,54,"['albanian pop', 'kosovan pop']",184963
MONSTA X,4TnGh5PKbSjpYqpIdlW5nz,Deny,7Kg8zkls7jEP5H89mCG1vz,44,59,"['k-pop', 'k-pop boy group']",5233866
Epik High,5snNHNlYT2UrtZo5HCJkiw,On My Way (Feat. Jackson Wang),5vaR767DFNrbwosqbdJRD0,44,56,"['k-pop', 'k-rap', 'korean old school hip hop']",739992
Tech N9ne,6UBA15slIuadJ8h2lPRPos,Badge Of Honor,00zTOKDOuVKuwOe7lSBble,39,65,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",2744091
Majid Almohandis,2YquYFTCdzTnrcxZzzrNbj,جننت قلبي,6PnSITYfgUE5vTCLRy3Y8S,48,48,"['arab pop', 'khaleeji iraqi', 'khaliji']",1000939
WOODZ,6y9nlaoynxSvoTGY09Vdcy,Deep Deep Sleep,3Lqqyxa50G38xD98547B1Z,45,53,"['k-pop', 'korean r&b']",763727
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Melt Away,2cZtazNq0IRRFymK7UaRa0,55,64,['k-pop'],2832752
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Burn It Down,1y8tPIOh9kR3eQE6TeBCwe,54,64,['k-pop'],2832752
TAEYEON,3qNVuliS40BLgXGxhdBdqu,Nightmare,3dmZOzXDFXEZXdjPqJJPKt,53,64,['k-pop'],2832752
TAEYEON,3qNVuliS40BLgXGxhdBdqu,To. X,2gyCwrOcC6JBoaJ8JGJ7T8,59,64,['k-pop'],2832752
A.C.E,25KT93FeotUTHC1dbLasxi,Effortless (Kor Ver.),3IXVEDbNRgOgdHYh1vXLeh,45,45,"['k-pop', 'k-pop boy group']",1412539
