summonerName,championName,win,kills,deaths,assists,totalDamageDealtToChampions,allInPings,assistMePings,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,championId,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,placement,playerAugment1,playerAugment2,playerAugment3,playerAugment4,playerSubteamId,profileIcon,pushPings,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,subteamPlacement,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earliestBaron,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killingSprees,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,shortestTimeToAceFromFirstTakedown,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,teleportTakedowns,tookLargeDamageSurvived,turretPlatesTaken,turretTakedowns,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,,,,,,
rehpyc,Aphelios,TRUE,4,3,8,12190,0,1,0,0,0,2,7974,11,523,0,5,5,7236,7236,7236,5347,0,3,0,0,TRUE,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,9263,8900,0,BOTTOM,0,0,0,1083,3006,6671,2055,1018,3095,3363,19,2,NONE,463,2,1,453,6320,1715,816,2,0,0,0,0,0,0,6,4,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 27, 'var2': 1, 'var3': 0}, {'perk': 9101, 'var1': 511, 'var2': 699, 'var3': 0}, {'perk': 9103, 'var1': 17, 'var2': 40, 'var3': 0}, {'perk': 8017, 'var1': 424, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 8, 'var2': 10, 'var3': 0}, {'perk': 8236, 'var1': 4, 'var2': 0, 'var3': 0}], 'style': 8200}]}",63208,10475,6945,0,0,0,0,0,0,6247,0,ghc7_0X7yJNsSqN7Jk_ESrMz7W-U56c0TFiPEbAX4GaU0a8ua8BxDJKm6-t5sAERleKyPq65iqgNMQ,0,,,SUPPORT,0,48,174,0,3,0,3,7,3,4,YCcsg6n6AiGZ8TZ23yMKD2IfwR0x643eaqKNoGiv__4MuJZNUIvefZArEg,406,FALSE,100,BOTTOM,13,1146,0,76223,0,8116,0,2333,407,130,88,67,3,0,6695,0,355,2,4,1,0,0,30,4,8,9,0,225,0,0,0,0,0,0,0,0.197295712,3,638.1479117,0.147748084,0,3,3,0,0,0,407.9999695,0,0,10,0,0,0,0,0,1,886.3194393,0,0,1146.178301,0,484.9012417,0,2,0,0,0,0,0,4,1,0.666666667,0,0,0,0,0,0,0,0,4,56,0,0,0,16,1,1,0,0,0,1,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,16,27,0,0,1,5,0,0,1,12,0,0,6,1,0,0,0.225842058,0,2,0,3,4,10,5,0,0,2.456710339,1.596435899,8,8,1,,,,,,,,
카르마 룰루,Lulu,TRUE,3,1,10,7882,0,7,1,0,0,2,5317,9,117,0,7,9,318,1860,318,3005,0,5,1,0,TRUE,10,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,6492,6525,0,UTILITY,0,0,0,3504,2065,3853,2055,0,3158,3364,22,1,NONE,0,2,2,298,8126,5815,1531,0,0,0,0,0,0,0,10,5,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 581, 'var2': 316, 'var3': 0}, {'perk': 8275, 'var1': 7, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 341, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",2415,1747,4921,0,0,0,0,0,0,1385,0,vAo5AubKCIFpoAqK9K_1CSGn9VuPp2uU1kBPsiaYW-smU0fSAi7z80kXAkxhc7yeIcDgke0macc-RA,0,,,SUPPORT,0,39,35,43,3,0,4,14,3,4,ZnEfP7tcoXA4B_iu3wwaAAkMHElvNKEKvEBNkkGHkIdgjus2PI1lvenZ6g,180,FALSE,100,UTILITY,23,1146,0,12287,1002,6546,0,453,0,15,137,10,1,0,1745,320,94,1,2,1,0,0,58,7,12,26,0,120,0,0,0,0,0,0,1,0.701358906,5,412.6514849,0.119166377,0,1,0,0,0,0,1002.991516,0,0,3,0,0,0,0,0,1,1,886.3194393,0,0,1146.178301,0,339.8806519,0,1,1,0,0,0,0,0,13,1,0.722222222,0,0,0,0,0,1,0,0,16,5,0,0,0,0,1,1,0,0,0,1,1,0,2065,0,0,0,0,0,9,1,0,0,0,0,1,0,0,3,55,0,0,0,21,0,0,0,13,0,0,7,0,0,0,0.146038338,0,2,0,0,2,10,0,1,0,0.174305439,3.070304872,12,12,0,,,,,
딸기따르트으,Aatrox,FALSE,3,1,0,11293,0,1,0,0,0,3,10855,13,266,0,2,4,366,2029,366,13440,0,2,0,0,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,7270,7075,0,TOP,0,0,0,2055,3047,6630,1054,3067,3133,3340,12,1,NONE,0,3,1,322,6539,3324,1682,0,8,0,0,0,0,0,3,6,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 299, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 192, 'var2': 60, 'var3': 0}, {'perk': 9105, 'var1': 18, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 387, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 1182, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 26, 'var2': 0, 'var3': 0}], 'style': 8400}]}",84538,7968,15309,0,0,0,0,0,0,5959,1,U1hbYulswJ0RSUpTlgGT14M-88YKb3QwO12Og7dqbbYhADFXcfI2s9NZxDjgQad_l7sdxyW3hUUxNA,0,,,SUPPORT,0,152,35,83,4,0,2,12,2,4,mkEfGIzVT7RA6oXxVOD5_z9NAGXcTJmtclvAcsAsrk203qQ8oMICNu-XUA,324,FALSE,200,TOP,15,1146,2,91077,0,17245,0,7979,0,168,201,14,1,0,0,0,254,0,0,5,0,0,19,3,2,8,0,274,0,2,0,0,0,0,0,0.641303318,2,591.1742298,0.25312566,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1146.178301,0,380.5952608,0,1,0,0,0,0,0,3,0,0.3,0,1,1,0,0,1,0,2,6,75,0,0,0,20,0,2,0,0,0,0,0,0,6630,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,16,0,0,2,6,0,12,0,3,0,0,2,0,0,0,0.290908878,0,0,0,0,0,0,7,0,0,0.101456285,1.011844109,2,2,0,,,,,,,,
asdjipadsjip,JarvanIV,FALSE,1,3,5,6786,0,12,0,0,0,0,6402,10,59,0,24,7,0,5207,0,14632,0,4,0,0,TRUE,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,5884,5575,0,JUNGLE,0,0,0,3133,2055,6630,1028,1103,2422,3364,21,0,NONE,0,0,1,594,6299,579,2910,0,84,0,0,0,0,0,31,7,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 116, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 305, 'var2': 120, 'var3': 0}, {'perk': 9104, 'var1': 15, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 165, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 4, 'var3': 5}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",63648,5884,13359,0,0,0,0,0,0,4663,0,Z3SEof44Z3MVQ520kPA351xv1UErQ1X6ejX-RK9JD9PueBHcXGxWbS_Jps4WnK7HQhjOuzYGg2xqEw,0,,,SUPPORT,0,66,39,57,6,0,3,4,12,11,KMSztWYitSpr0q6doRm7S4XAwd-6GgTpJDX_zxrkSLXHwts,415,FALSE,200,JUNGLE,15,1146,70,94156,0,16660,0,6441,0,4,338,64,1,0,24208,323,391,0,0,5,0,0,20,6,2,7,0,168,0,51,0,0,0,0,0,0.425466178,4,355.2735348,0.244537353,0,3,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1146.178301,308.0411041,0,2,1,2,44.00000009,0,0,0,2,2,0.6,0,0,0,1,0,0,0,0,0,3,0,0,0,3.600000024,0,1,0,-41.00000006,0,0,0,0,6630,0,0,0,0,0,5,1,0,0,0,0,0,0,2,14,0,0,0,1,3,0,0,0,6,0,0,5,0,0,0,0.174825323,0,0,0,0,0,0,0,0,0,-0.147719562,1.084774767,2,2,0,,,,,,,,
BRO Karis,Orianna,FALSE,1,2,0,5904,0,0,1,0,0,0,9746,12,61,0,1,6,1080,1080,1080,4853,0,4,0,0,TRUE,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,6654,6300,0,MIDDLE,0,0,0,1056,3145,6655,3020,0,0,3364,18,0,NONE,0,0,1,937,70250,5532,7753,0,0,0,0,0,0,0,1,8,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 489, 'var2': 87, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 420, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 282, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",11142,371,1463,0,0,0,0,0,0,5183,0,QUt5tlzeigls0YOG8GBt7vyRDmad2SI0DCotCYBpQCzzcZRZAl7sK4tskhQ99ETE-_tYL7aCxOMMEw,0,,,SUPPORT,0,111,51,23,5,0,2,4,1,12,OhTMILmRW0qLWJARWQaSZZGrN7xpFQF6nPyUXHQjs872I2w,598,FALSE,200,MIDDLE,9,1146,0,84912,299,9326,0,121,0,180,209,73,1,0,3520,0,109,1,1,5,0,0,22,4,3,8,0,190,0,0,0,0,0,0,0,0.765288878,4,309.0834352,0.136889403,0,2,1,0,0,0,299.6176453,0,0,8,0,0,0,0,0,0,0,0,1146.178301,0,348.3489689,0,0,0,0,0,0,0,0.5,0,0.1,0,0,1,0,0,0,0,0,9,87,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,16,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0.152095797,0,0,0,0,1,0,8,0,0,0.689215302,1.163509951,3,3,0,,,,,,,,,
Ljlrpajkklxwfc,Xayah,FALSE,4,8,1,10803,0,0,0,0,0,0,6854,10,498,0,6,5,1736,2202,1736,6395,0,1,1,0,TRUE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,7452,6925,0,BOTTOM,0,0,0,1038,0,2031,3006,3133,6672,3363,20,1,NONE,345,2,2,316,231,111,2764,0,4,0,0,0,0,0,5,9,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 19, 'var2': 4, 'var3': 0}, {'perk': 8009, 'var1': 732, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8017, 'var1': 271, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",75250,10691,10315,0,0,0,0,0,0,5764,0,REw07L0pCFgVr2WWt-E3afF5U_eIi4R4ycusOk08oDTXT3szuP7S3_WCLXrKacuauwGC5AFQEZaclw,0,,,SUPPORT,0,44,20,32,4,0,3,4,5,7,ynnyYdb0lIkBVT0rZEJOkXSw1hnzcHVlB25p86Tfr4P6FnjF3g8w-n8RYA,222,FALSE,200,BOTTOM,3,1146,4,75482,0,13198,0,1657,614,144,5,181,3,0,0,0,118,1,1,5,0,0,8,1,1,7,0,100,0,1,0,0,150,0,0,0.514353099,1,565.5358349,0.19371504,0,8,8,0,0,0,614,0,0,3,0,0,0,0,0,0,0,0,1146.178301,0,390.0963748,0,1,0,0,0,0,0,0.625,2,0.5,0,0,1,0,0,0,0,0,9,48,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,48,26,0,0,0,6,0,0,0,5,0,0,4,1,0,0,0.278292569,0,0,0,1,1,0,5,0,0,-0.710707605,0.461836755,1,1,0,,,,,,,,,
긴장해라케리아,Rakan,FALSE,1,4,4,4032,0,0,0,0,0,0,5094,9,497,0,6,10,361,361,361,10197,0,8,0,0,TRUE,0,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,4948,4150,0,UTILITY,0,0,0,3859,3158,0,3105,1011,0,3364,21,0,NONE,0,0,1,352,4425,2330,3707,0,0,0,0,0,0,0,15,10,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 857, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 254, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 647, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 65, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8136, 'var1': 10, 'var2': 30, 'var3': 0}], 'style': 8100}]}",5191,1416,7887,0,0,0,0,0,0,4551,0,Edo3mAN_06pXZXLgLwxxhGba110tt8oO2tzw_bSKwyIaQZPiAGYllwJaP3it4pqCf-Y5smQenhPvrA,0,,,SUPPORT,0,25,26,35,5,0,4,14,3,4,gSacYnvXKEQtnEWbwJkaQBe8xipE73-WFTY-29c_UCEp6wZxyEslsdEjxQ,163,FALSE,200,UTILITY,12,1146,0,15292,2364,11700,0,2575,1257,33,33,77,4,0,5675,286,106,0,0,5,0,0,49,8,8,33,0,91,0,0,0,0,150,0,0,0.461115462,8,211.095866,0.171732544,0,4,7,0,0,0,3622.192139,0,0,13,0,0,0,0,0,0,0,0,1146.178301,0,259.0380474,0,1,0,0,0,0,0,1.25,2,0.5,0,0,1,0,0,0,0,0,5,16,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,40,17,0,0,0,15,0,2,0,5,0,0,4,0,0,0,0.103877433,0,0,0,1,0,0,0,1,0,-0.148432791,2.614570983,8,8,0,,,,,,,,,
억롤하는 갑각류,Aatrox,FALSE,10,4,2,17054,0,0,0,0,0,0,12871,14,266,0,0,2,3362,10236,3362,14645,0,1,0,0,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,11366,10725,1,TOP,0,0,2,1054,6694,0,3158,3814,6691,3364,16,2,TOP,0,6,1,518,6872,3064,4218,0,4,0,1,0,0,0,8,1,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1146, 'var2': 0, 'var3': 0}, {'perk': 8275, 'var1': 7, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 8, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 422, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 1018, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 55, 'var2': 0, 'var3': 0}], 'style': 8400}]}",100138,13989,18049,0,0,0,0,0,0,4412,0,qSi9VChK36uW7kyGVPHe9jmtPe-_bsQsG4InlwAiTG9lxDZ10k6xPvmZ9eHt4XV3lY4E73ZKcKuVLA,0,,,DUO,0,137,47,104,9,0,3,12,4,4,Ty3-NXokIlXwyUtSxoToUAcEzBToe3Ygyhi854hBJrT_ZDA,352,FALSE,100,TOP,17,1476,0,107010,0,24436,0,7220,0,164,178,131,1,0,0,0,2168,1,1,10,0,0,20,1,2,8,0,297,0,0,0,0,150,0,0,0.697656682,1,692.8812774,0.249805829,0,4,5,0,1,1165.442567,1,0,0,0,39,0,1,0,0,0,1,703.7320659,0,0,1476.804679,0,461.8140173,0,6,0,0,4,0,0,3,1,0.387096774,0,2,1,0,0,1,0,12,1,75,1,0,0,54,0,3,0,0,0,0,0,0,6691,0,1,0,0,0,5,1,0,0,0,0,1,0,0,28,15,0,0,6,7,0,0,0,12,0,0,9,0,0,0,0.249800737,0,1,0,4,1,5,7,0,0,0.126383662,0.84778684,2,2,0,,,,,,
Kakhi shoot,JarvanIV,FALSE,6,5,11,11454,0,6,0,0,0,0,9707,12,59,0,11,8,712,17271,712,30584,0,6,1,2,TRUE,3,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,10016,9625,0,JUNGLE,0,0,2,2055,3111,6630,3133,3110,3067,3364,23,3,JUNGLE,0,2,2,459,9413,883,4399,0,102,0,1,0,0,0,31,2,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 210, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 653, 'var2': 340, 'var3': 0}, {'perk': 9104, 'var1': 9, 'var2': 20, 'var3': 0}, {'perk': 8299, 'var1': 368, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 7, 'var2': 3, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",105495,10068,17784,0,0,0,0,0,0,7,0,b5NteWoCw4SCVEWKYIc9w88bzpenX5y3XV3u2zEpJ1omSpKC418YxHe8yp2OXmHEs0fvjeFyCoSfDw,0,,,NONE,0,107,55,103,10,0,12,11,3,4,jz_j7K2XQIuslFm5oOGOUCmMV0NNzZ4T2UDYVjjBCaH8psw,110,FALSE,100,JUNGLE,20,1476,60,141783,0,22869,12,8675,0,20,766,118,1,0,26873,502,685,1,1,10,0,0,38,7,7,7,0,275,0,41,0,0,0,0,0,0.818824225,6,465.395414,0.233792232,0,5,9,0,2,501.6213502,0,0,0,0,5,10,0,0,0,0,1,703.7320659,0,0,1476.804679,406.9565862,0,1,2,2,1,34,0,0,1,3.4,2,0.548387097,0,0,2,3,0,1,0,0,0,5,0,0,0,18.49999997,0,2,0,-31.60000011,0,0,1,0,6630,0,2,0,0,0,11,1,0,0,0,0,0,0,4,48,0,0,0,1,1,0,3,1,17,0,0,11,0,0,0,0.16778649,0,1,0,3,1,5,0,0,0,0.48206532,1.584139203,7,6,1,,,,,
Pungyeon,Leblanc,FALSE,8,5,3,17606,0,0,0,0,0,0,12963,14,7,0,9,6,7360,8468,7360,10750,0,4,0,0,TRUE,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9,11871,11850,0,MIDDLE,0,0,2,3087,3089,2055,1082,3020,6655,3364,21,2,TOP,249,5,1,780,99383,11882,7848,0,4,0,1,0,0,0,18,3,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 2158, 'var2': 1849, 'var3': 0}, {'perk': 8009, 'var1': 1545, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 8, 'var2': 40, 'var3': 0}, {'perk': 8017, 'var1': 448, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 17, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 534, 'var2': 0, 'var3': 0}], 'style': 8200}]}",39486,5704,9947,0,0,0,0,0,0,5494,0,u-wVMn3vkRs_wWMTLXN01-vZmSxefiZ-iHI84QzUKCQvzRz-grh8MMtfx3rsBTUNJWgQDDFjMNgn5A,0,,,DUO,0,86,110,27,16,0,4,12,3,4,a_xJk7s4mOiWtAUYx-6QzcDbOscempNlVJhLyJcSzcv-jX5p6HqtI_vteQ,323,FALSE,100,MIDDLE,12,1476,4,145684,0,18413,0,4203,0,201,66,151,1,0,6814,20,617,1,2,10,0,0,24,6,5,5,0,239,0,1,0,0,0,0,0,0.682932676,4,715.3297384,0.188239787,0,5,3,0,0,0,0,0,0,7,1,0,0,0,0,1,703.7320659,0,0,1476.804679,1,482.3306522,0,1,0,0,0.400000006,2,1,2.2,0,0.35483871,0,2,0,1,0,2,0,0,4,89,0,0,0,45.59999999,0,2,0,0,0,0,0,0,6655,0,3,0,0,0,5,1,0,0,0,0,1,0,0,19,12,0,0,2,1,0,0,0,11,0,0,9,0,0,0,0.257893959,0,1,0,6,2,5,9,0,0,-0.260955393,1.000490201,5,5,0,,,,,,,
BRO Enosh,Xayah,FALSE,6,6,4,16808,1,7,0,0,0,0,9553,12,498,0,9,11,1558,9416,1558,7441,0,5,0,1,TRUE,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,10935,10525,3,BOTTOM,0,0,2,1018,6672,6671,1055,3035,3006,3363,25,2,BOTTOM,372,2,1,446,887,197,3728,0,12,0,1,0,0,0,22,4,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 67, 'var2': 8, 'var3': 0}, {'perk': 8009, 'var1': 1234, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 19, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 328, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",109727,16458,11395,0,0,0,0,0,0,23,1,6F238FOPRWcblmDABctR8XASWxlaKwUYL0a3Wd0cXqhbR1FU6A5RDMpWXTscgVNKtybvZ2s1ZsH2BQ,0,,,CARRY,0,60,23,46,6,0,4,4,4,1,vYo1bHXIJoTIwYd_tpErL7Z77vX4FoGULu3_T04p10Q-9OXxC0DvI4BIow,332,FALSE,100,BOTTOM,16,1476,6,110962,0,15829,0,2228,0,182,54,115,1,0,346,151,705,1,1,10,0,0,33,5,5,13,0,135,0,5,0,0,150,0,0,0.609051496,5,682.9006128,0.161821952,0,6,10,0,1,1165.442567,0,0,0,0,12,0,0,0,0,0,1,703.7320659,0,0,1476.804679,0,444.2862572,0,4,0,0,0,0,0,1.666666667,0,0.322580645,0,0,0,0,0,3,0,0,19,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,52,43,0,0,1,6,0,0,0,10,0,0,5,2,0,0,0.246202462,0,1,0,2,1,5,7,0,1,0.552644849,1.38078032,5,4,0,,,,,,,
