artist_name,artist_id,track_name,track_id,track_popularity
xikers,6QHP8St0MzfNDqjKpwtMht,Run,5Ae7aCUbM9MNmjj8pQbEVt,45
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Amnesia,6tIIC3K58Sk6Et8KYmynez,52
BLITZERS,3Exoh42YMeqnUvYahAGgUE,Macarena,2uNUAaUtyzy75qSwiVAa5Q,50
Anselmo Ralph,1ts2oIXKCpWSRFnR78bulp,Mil y Una Noches,28VRHYVnhHIQMidDKOW1Qk,55
XG,0LOK81e9H5lr61HlGGHqwA,SHOOTING STAR - CHILL REMIXX,6x6EnQMBGshAX5kIj4vlyo,52
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Blame On Me,76hpb4zuwh6bsBZCDfVYJy,46
JEONG SEWOON,2l9aF9jOgB7GI1uyNkx836,Fall in Love,2caagUVhaFFpWXop75bSt8,57
HYOLYN,78sJswwVn4P8aEhkF4K6fQ,Chemistry (Prod. Czaer),67apFn1yn2GNtLjNk3syQI,52
MONSTA X,4TnGh5PKbSjpYqpIdlW5nz,Daydream,1UbjPSgETXPg3bdzYLCrhO,47
Emarosa,68tKVjVvcqUfKFFLr2j0Ek,Again,0Eef5uHiJVJO0nt4Zo4QCd,42
Kep1er,5R7AMwDeroq6Ls0COQYpS4,The Door,74ecKkKxLkIOal5CbX9bbZ,48
tripleS,5Z71xE9prhpHrqL5thVMyK,Enhanced Flower,1CSW8BLvSUd7AGGGSs52ji,48
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Play Love Games (HANEUL Solo),0VTUCVuiOcMnCdGf63ywHu,49
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,We are,63LRh32O1eE0NbN2JsA8Rx,53
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Identical Days,2rz7Mpa5QBShuFp0FkaZLt,43
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Bicycle,1abEhzM7SMGvrBKF8n0wlq,50
HENRY,1sjw4xq2pAWy5Vdgba5QAt,SUMMER SKY,6QGzdTyc42vrNaQP3uH4jO,51
KARD,2JhAlkmukNvarUpGhTFXUQ,Fireworks,0d11VgTbOQ5xHHEFvX7i4n,48
NMIXX,28ot3wh4oNmoFOdVajibBl,HOME,0nYtg6MqCDmolLI5vsSAy1,48
Whee In,0BqRGrwqndrtNkojXiqIzL,I Know I Know I Know (Beyond),5Pyv78q3DTzl2nZXwJ7E0o,49
P1Harmony,3JjvsPeGMbDJqsphe2z8xU,JUMP (English Version),7yjOkyF3S0Xp3r7vIIHZVv,45
Kep1er,5R7AMwDeroq6Ls0COQYpS4,"Tropical Light (Sung by YUJIN, XIAOTING, YOUNGEUN, YESEO)",47TG54I4zDgIypM4KHpcUa,47
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,紫陽花のような恋 (Hydrangea Love),5afpl2cZ88bvEfeBmpwX6m,52
MAMAMOO+,2uGx10VkBrI3GBvnQl81du,GGBB,04qiPs2ScJrI7hgQ8mz4im,50
SHINee,2hRQKC0gqlZGPrmUKbcchR,The Feeling,6v9jWAmaqoBtkAyRp3H2WS,49
Kwon Jin Ah,0kRAVpQhUUArA8UnYwEdeZ,The Universe,0jcYPu6AvX7j9234LKB9Ee,53
Billlie,2GQxKDojobwBjZMPf7aoh0,nevertheless,26fVl2CYeXXxD4yEqmhrpM,46
ONEW,7sZ5ipSoboWdqXkdj6AXHo,O (Circle),7qVWT4IvUK7xI82QmaPnwa,47
WOODZ,6y9nlaoynxSvoTGY09Vdcy,Journey,6dxgKYAH0TvoSb16xD30rD,50
ITZY,2KC9Qb60EaY0kW4eH68vr3,SUPERPOWERS,2T0cn0hvGrG8vqqB8sK4zX,53
MAMAMOO+,2uGx10VkBrI3GBvnQl81du,Chico malo,7kDmaRZ2kbxqcsJrynRR8i,50
AILEE,3uGFTJ7JMllvhgGpumieHF,RA TA TA (Feat. Lil Cherry),37WwbTpUvG0Vi4kvGY14nP,50
Tech N9ne,6UBA15slIuadJ8h2lPRPos,Death Tries Like An F5,1nll7b2f8VYksP3JjGAU3C,42
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,紫陽花のような恋 (Hydrangea Love),31PF8eu76bgCLNzNm0ZmBX,56
BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Hangang Gongwon,58DPUgbOVwsLfAOs2oQBk9,47
Kep1er,5R7AMwDeroq6Ls0COQYpS4,Love on Lock,2HznwV9951XB9S6Jz8IJUy,48
fromis_9,24nUVBIlCGi4twz4nYxJum,My Night Routine,0xfc5fhSz1FmSTvwDOwTR8,45
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Tall Trees,4qGqErATT5F1RHayEJbOtT,49
STAYC,01XYiBYaoMJcNhPokrg0l0,LIT,5Wi1nGdQoyMxwFwKYxiaeN,0
Tech N9ne,6UBA15slIuadJ8h2lPRPos,Drill Sergeant,6PZo5se6fU1qBkwB7xWoM2,41
JOONIL JUNG,2dhnFfsPxve8lzhwfXVFpS,A Song For You,2rZ9DFCQ1BvqGhEpwZY4xU,58
TWICE,7n2Ycct7Beij7Dj7meI4X0,SET ME FREE (ARMNHMR Remix) (ENG),6rEskoR1IPe8099gp8N5AL,49
tripleS,5Z71xE9prhpHrqL5thVMyK,Cherry Talk,7CmjviM3EY4Xi7w8VzeULP,47
CRAVITY,6FkhUhUwSPl3mGB6mmE8wn,FLY,1viV8VmcnieDaPOFSri8YO,46
Tech N9ne,6UBA15slIuadJ8h2lPRPos,W H A T (We're Hungry And Thirsty),4e2ySWd3bTj5KSiyJN3ndG,41
KINGDOM,0p5Ot7c8cFHtS82hd1WBN3,COUP D’ETAT,48FbddQqJQzVP0CTkV8TZg,47
AILEE,3uGFTJ7JMllvhgGpumieHF,I′m Sorry,3LUkaacGXrVcn8jo29Vymi,54
Woody,37ZY7eIcTT28id2jfq8WYw,Flower in the Desert - Kor Version,7M3POeMOBCs6pwtDkVhBTi,50
B.I,0UntV1Bw2hk3fbRrm9eMP6,4 Letters (feat. James Reid),3pL4fo9hYcN6NrqQvGagBh,46
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,UNFORGIVEN - Japanese ver.,31cPtAsM5gjCeQYhlwbIBD,51
Whee In,0BqRGrwqndrtNkojXiqIzL,Dance 4 You,38WfR73vuaWr2mIOjw9mLU,49
Kim MinSeok,3CHn74oCO6xiThDGQcDMeA,Never Ending Story,64104XJ1QlSXdsMkZJ8tnd,53
TEMPEST,1iyFL3CRuKW7PXgPH4VxSP,DIVE,1CbdvkjFxRkMNu3M2Cq1Hc,56
SHINee,2hRQKC0gqlZGPrmUKbcchR,Insomnia,4Zdw9Oh04fFclpTPXVH6y6,47
fromis_9,24nUVBIlCGi4twz4nYxJum,In the Mirror,0FKgAMwHRaJANpIiCInC2h,45
Whee In,0BqRGrwqndrtNkojXiqIzL,Breeze,6jXJlfZ3O43XYbiIJIpVB4,48
The Rose,5na1LmEmK2VzNLje9snJYW,Back To Me,6CO2Pilo39SdzIWH4bn6Ux,48
Tyson Yoshi,3dayhmhJfL4I8w1PuL9MqQ,你不會一輩子的愛上我,5FbxrTeMrO3zbLe3uLbYH7,61
GOT the beat,6uNxlIP5lzPFf0BHuELOuX,Rose,1Bu2ogfsVZauj3IOvKJSNy,48
tripleS,5Z71xE9prhpHrqL5thVMyK,37.5 Celsius,7D6kLCaqE1WUwHCOSHPWJe,47
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,Passion Fruit,2XeRqG1KqX9WV0LeNaL5Ze,47
BIG Naughty,7cEaNXXTHx3LokbjUUyHal,Hopeless Romantic (Feat. LEE SUHYUN),0LY4jOJChwNOYUp2dTNEss,51
ITZY,2KC9Qb60EaY0kW4eH68vr3,Spice,2uIZvCteW9ZapDvSkfRJ69,48
IVE,6RHTUrRF63xao58xh9FXYJ,WAVE,4KbAeP4MzcufUQUPjqTFyJ,50
EVERGLOW,3ZZzT0naD25RhY2uZvIKkJ,Make Me Feel,5bXiPL39Zz9ADxgB9CG4eF,46
INFINITE,1bkpTEmumLC3xc7HgMsttU,New Emotions,5fu1d5IE7fSnFPZ0hydoq0,50
Unknown Mortal Orchestra,1LeVJ5GPeYDOVUjxx1y7Rp,The Garden,0xUeLKG6g1vGXSlHDsLKAf,45
SHINee,2hRQKC0gqlZGPrmUKbcchR,10X,21YNLIVSqtfGseAVrLnz7R,47
NINTYSIX,6PR5lyCpN2aFKgHUvY9B3O,SuperCharger,6dh7woGX8OfRUFanTAGhp4,51
HEIZE,5dCvSnVduaFleCnyy98JMo,VingleVingle (Prod. R.Tee),4mSb6RA9eJnXuMWChHLpgn,47
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Instrumental,5UwtK1ivT8kvtVmN8886VC,47
PURPLE KISS,62T5PGHWJ9sxP2SJq20IHq,T4ke,3hDB8HsTgd3TePDsEulE97,44
TAEYONG,6SKusTjOAPsTZ6kareKQdm,Virtual Insanity,3axUFP2RsTNTtz3gh3M8jK,51
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Questions,6PQB42elTCFABaEyY7WX7R,44
PURPLE KISS,62T5PGHWJ9sxP2SJq20IHq,Biscuit,0EMSRWD0GpsNObz1aBDAPn,43
IVE,6RHTUrRF63xao58xh9FXYJ,Classic,6jSnUhuqsXWsmlTxvRDzl3,49
TREASURE,3KonOYiLsU53m4yT7gNotP,WONDERLAND,6OmHcaaSV2xVENrnL7Ep8v,43
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,I DO,4J1AUUtkxefSV7FpwmdQzR,48
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Happy Ending,6bk9pQwgyR4ihccicvOL9L,52
iKON,5qRSs6mvI17zrkJpOHkCoM,Tantara,07yTrKM5LJmKFfLyASA7O8,51
fromis_9,24nUVBIlCGi4twz4nYxJum,Wishlist,1zdl1HSCwuhwPIof0eADzj,44
iKON,5qRSs6mvI17zrkJpOHkCoM,U,4LKcNaDtBhpTN4rUVuRj0B,51
Deva,1aXtuiimQwgW8Xqztgp4Kf,Kaiya Idhu,4mmnx2ZsA2tgzarbJDzWvY,0
Deva,1aXtuiimQwgW8Xqztgp4Kf,Seethatin Kaiyai Thotta,0RIg65vEwbzbPjbMfQSr1N,0
Deva,1aXtuiimQwgW8Xqztgp4Kf,Aatha Muthu Mariyamma,6qXdKKyDMPmgXV4vl4xP3J,0
Standing Egg,6a3Mfrn2XBR1DfPg1QGa1d,You’re Precious,0grAbqXDOJDerhzeYB4wy3,55
Deva,1aXtuiimQwgW8Xqztgp4Kf,Eppo Mama Kacheri,3XEoJykw6GTqR2Lw4iIgTQ,0
Deva,1aXtuiimQwgW8Xqztgp4Kf,Oh Lovely,5r5fGnsabAw1KjAco7EELg,0
Deva,1aXtuiimQwgW8Xqztgp4Kf,Veeranthan,1TYsaiPYPRIXcGxM8GXwTC,0
Deva,1aXtuiimQwgW8Xqztgp4Kf,Pasamulla Pandiyare,3KMr603za4W2zJqIG4glJB,0
Deva,1aXtuiimQwgW8Xqztgp4Kf,Manna Thottu Kumbidanum,3chkR1nkzOCjC0hmV39Mpa,0
Deva,1aXtuiimQwgW8Xqztgp4Kf,Discovery Channel,2VEjbeFeHdE1FpINX4FZKb,0
YOUNITE,4l4eMvpA4K7X02j08cbkNV,Love it,574gYm7iFWEUO4DbF5NGEF,46
Deva,1aXtuiimQwgW8Xqztgp4Kf,Enaku Indru Deepavali,6p7DKTUxgwuC23v43VcYcU,0
Deva,1aXtuiimQwgW8Xqztgp4Kf,Rukku Rukku,0TxMCQbsgQmTJEcH2pMBQW,0
Kevin Morby,6fxk3UXHTFYET8qCT9WlBF,Dance With Me Child,10RRcep6tcFnzA8mHQVdCa,48
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,舞い落ちる花びら（Fallin' Flower）,6toOcGbnoQgsExJB9gIjMD,51
Emarosa,68tKVjVvcqUfKFFLr2j0Ek,Attention,4zVjnJH7sMX1B2Ls32SzgV,40
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Do It Like That (Jax Jones Remix),2FwNVwldrtc8454bYU5a9g,48
my little airport,3yfDRplDZh03Y0fEeCd6B0,駱駝,6j9BoWu8ows9OtIeSePZ9K,49
ITZY,2KC9Qb60EaY0kW4eH68vr3,Voltage,7s6VLoIRXAwV6seA6rn5iC,47
MONSTA X,4TnGh5PKbSjpYqpIdlW5nz,LONE RANGER,0R4axRx5Y4rwYY22UZhx2e,46
TREASURE,3KonOYiLsU53m4yT7gNotP,G.O.A.T (RAP Unit),6Tb0YsLZ3V6M0EiNobm7Fi,43
Jimin,1oSPZhvZMIrWW5I41kPkkY,Angel Pt. 2 - Sped Up,6aB2aRNg9gTj6XMQkW0yQk,50
P1Harmony,3JjvsPeGMbDJqsphe2z8xU,New Classic,0FP2JZyC9Y8WjkB9xGS6mW,45
Apink,2uWcrwgWmZcQc3IPBs3tfU,D N D,1XrPkH2rQYgVMJeIMdUbRU,47
ONEUS,3CVYSpM7nfHFG5qCTW7Ht9,Simulation,5tL0w2xPkpc7WixVRXfAeI,48
WayV,1qBsABYUrxg9afpMtyoFKz,Welcome To My Paradise,3peCAGvd86EKfjlYELknUB,48
Roy Kim,3ErHVJMsxTq2lLSmnONBm9,Let's Stay Well (My love X Roy Kim),3BlFzuu8yqE4bMrHKTViee,51
KyoungSeo,4rxWm4OrS8IRQ3YxDUwnJA,Everyday With You,4FpNWU5qCPCZR7LkuyuJr7,55
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Back for More (with Anitta) (Performance Ver.),4TtwFAgN5WEJKUuMUv1hcP,48
CLASS:y,3jcfHmXvjOgHzfyVE55GzZ,Crack-Crack-Crackle,4cFkNoWvPbLJSe7bay50sI,50
tripleS,5Z71xE9prhpHrqL5thVMyK,Black Soul Dress,6yN4vsxR9j1BAzxEdy7qlL,46
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Do It Like That (Pop R&B Remix),5W1MGvhp0nDigx1vfYTaO8,47
PURPLE KISS,62T5PGHWJ9sxP2SJq20IHq,Mistake,76R1dAYusO6jBOCdSYmLW1,43
