danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,url,track_href,analysis_url,duration_ms,time_signature,uri
0.881,0.784,0,-6.423,1,0.057,0.308,0.00261,0.293,0.898,126.605,audio_features,4mmnx2ZsA2tgzarbJDzWvY,,https://api.spotify.com/v1/tracks/4mmnx2ZsA2tgzarbJDzWvY,https://api.spotify.com/v1/audio-analysis/4mmnx2ZsA2tgzarbJDzWvY,289760,4,spotify:track:4mmnx2ZsA2tgzarbJDzWvY
0.549,0.32,5,-16.71,0,0.0551,0.689,0,0.12,0.932,172.717,audio_features,0RIg65vEwbzbPjbMfQSr1N,,https://api.spotify.com/v1/tracks/0RIg65vEwbzbPjbMfQSr1N,https://api.spotify.com/v1/audio-analysis/0RIg65vEwbzbPjbMfQSr1N,305280,4,spotify:track:0RIg65vEwbzbPjbMfQSr1N
0.512,0.539,5,-16.027,1,0.103,0.823,0.0297,0.379,0.793,112.034,audio_features,6qXdKKyDMPmgXV4vl4xP3J,,https://api.spotify.com/v1/tracks/6qXdKKyDMPmgXV4vl4xP3J,https://api.spotify.com/v1/audio-analysis/6qXdKKyDMPmgXV4vl4xP3J,244896,3,spotify:track:6qXdKKyDMPmgXV4vl4xP3J
0.465,0.35,9,-9.946,1,0.0281,0.367,0.00147,0.2,0.389,70.066,audio_features,0grAbqXDOJDerhzeYB4wy3,,https://api.spotify.com/v1/tracks/0grAbqXDOJDerhzeYB4wy3,https://api.spotify.com/v1/audio-analysis/0grAbqXDOJDerhzeYB4wy3,197539,4,spotify:track:0grAbqXDOJDerhzeYB4wy3
0.741,0.639,5,-7.978,1,0.062,0.271,0.000256,0.31,0.733,87.997,audio_features,5r5fGnsabAw1KjAco7EELg,,https://api.spotify.com/v1/tracks/5r5fGnsabAw1KjAco7EELg,https://api.spotify.com/v1/audio-analysis/5r5fGnsabAw1KjAco7EELg,318440,4,spotify:track:5r5fGnsabAw1KjAco7EELg
0.806,0.848,2,-5.613,0,0.1,0.203,0.00184,0.0805,0.617,108.001,audio_features,1TYsaiPYPRIXcGxM8GXwTC,,https://api.spotify.com/v1/tracks/1TYsaiPYPRIXcGxM8GXwTC,https://api.spotify.com/v1/audio-analysis/1TYsaiPYPRIXcGxM8GXwTC,280133,3,spotify:track:1TYsaiPYPRIXcGxM8GXwTC
0.53,0.405,0,-17.492,0,0.283,0.695,0,0.0809,0.946,76.86,audio_features,3XEoJykw6GTqR2Lw4iIgTQ,,https://api.spotify.com/v1/tracks/3XEoJykw6GTqR2Lw4iIgTQ,https://api.spotify.com/v1/audio-analysis/3XEoJykw6GTqR2Lw4iIgTQ,266760,4,spotify:track:3XEoJykw6GTqR2Lw4iIgTQ
0.593,0.53,2,-8.921,0,0.0322,0.186,2.29E-06,0.0859,0.396,147.828,audio_features,3KMr603za4W2zJqIG4glJB,,https://api.spotify.com/v1/tracks/3KMr603za4W2zJqIG4glJB,https://api.spotify.com/v1/audio-analysis/3KMr603za4W2zJqIG4glJB,308507,3,spotify:track:3KMr603za4W2zJqIG4glJB
0.355,0.623,5,-17.069,1,0.104,0.782,0.000122,0.377,0.688,74.744,audio_features,3chkR1nkzOCjC0hmV39Mpa,,https://api.spotify.com/v1/tracks/3chkR1nkzOCjC0hmV39Mpa,https://api.spotify.com/v1/audio-analysis/3chkR1nkzOCjC0hmV39Mpa,273624,4,spotify:track:3chkR1nkzOCjC0hmV39Mpa
0.878,0.805,2,-5.681,0,0.0608,0.0166,0,0.292,0.867,126.994,audio_features,2VEjbeFeHdE1FpINX4FZKb,,https://api.spotify.com/v1/tracks/2VEjbeFeHdE1FpINX4FZKb,https://api.spotify.com/v1/audio-analysis/2VEjbeFeHdE1FpINX4FZKb,312333,4,spotify:track:2VEjbeFeHdE1FpINX4FZKb
0.717,0.854,6,-3.262,0,0.0415,0.0591,0,0.13,0.3,120.059,audio_features,574gYm7iFWEUO4DbF5NGEF,,https://api.spotify.com/v1/tracks/574gYm7iFWEUO4DbF5NGEF,https://api.spotify.com/v1/audio-analysis/574gYm7iFWEUO4DbF5NGEF,202874,4,spotify:track:574gYm7iFWEUO4DbF5NGEF
0.767,0.265,3,-17.444,1,0.0406,0.586,0,0.171,0.897,116.528,audio_features,6p7DKTUxgwuC23v43VcYcU,,https://api.spotify.com/v1/tracks/6p7DKTUxgwuC23v43VcYcU,https://api.spotify.com/v1/audio-analysis/6p7DKTUxgwuC23v43VcYcU,293208,4,spotify:track:6p7DKTUxgwuC23v43VcYcU
0.9,0.73,5,-7.366,0,0.0541,0.0414,0.00424,0.0717,0.841,130.038,audio_features,0TxMCQbsgQmTJEcH2pMBQW,,https://api.spotify.com/v1/tracks/0TxMCQbsgQmTJEcH2pMBQW,https://api.spotify.com/v1/audio-analysis/0TxMCQbsgQmTJEcH2pMBQW,301293,4,spotify:track:0TxMCQbsgQmTJEcH2pMBQW
0.258,0.141,9,-9.435,1,0.0528,0.857,0.0267,0.0886,0.158,73.508,audio_features,10RRcep6tcFnzA8mHQVdCa,,https://api.spotify.com/v1/tracks/10RRcep6tcFnzA8mHQVdCa,https://api.spotify.com/v1/audio-analysis/10RRcep6tcFnzA8mHQVdCa,86226,1,spotify:track:10RRcep6tcFnzA8mHQVdCa
0.634,0.847,9,-4.708,0,0.237,0.343,0,0.277,0.689,141.915,audio_features,6toOcGbnoQgsExJB9gIjMD,,https://api.spotify.com/v1/tracks/6toOcGbnoQgsExJB9gIjMD,https://api.spotify.com/v1/audio-analysis/6toOcGbnoQgsExJB9gIjMD,210733,4,spotify:track:6toOcGbnoQgsExJB9gIjMD
0.688,0.728,7,-3.924,1,0.0422,0.13,0,0.102,0.848,160.05,audio_features,4zVjnJH7sMX1B2Ls32SzgV,,https://api.spotify.com/v1/tracks/4zVjnJH7sMX1B2Ls32SzgV,https://api.spotify.com/v1/audio-analysis/4zVjnJH7sMX1B2Ls32SzgV,201817,4,spotify:track:4zVjnJH7sMX1B2Ls32SzgV
0.852,0.721,1,-4.294,1,0.108,0.000442,0.000214,0.0793,0.283,126.995,audio_features,2FwNVwldrtc8454bYU5a9g,,https://api.spotify.com/v1/tracks/2FwNVwldrtc8454bYU5a9g,https://api.spotify.com/v1/audio-analysis/2FwNVwldrtc8454bYU5a9g,295956,4,spotify:track:2FwNVwldrtc8454bYU5a9g
0.469,0.633,0,-8.073,1,0.0316,0.361,0.563,0.225,0.773,129.05,audio_features,6j9BoWu8ows9OtIeSePZ9K,,https://api.spotify.com/v1/tracks/6j9BoWu8ows9OtIeSePZ9K,https://api.spotify.com/v1/audio-analysis/6j9BoWu8ows9OtIeSePZ9K,246365,4,spotify:track:6j9BoWu8ows9OtIeSePZ9K
0.752,0.896,5,-2.769,0,0.0714,0.043,0,0.104,0.384,107.002,audio_features,7s6VLoIRXAwV6seA6rn5iC,,https://api.spotify.com/v1/tracks/7s6VLoIRXAwV6seA6rn5iC,https://api.spotify.com/v1/audio-analysis/7s6VLoIRXAwV6seA6rn5iC,221360,4,spotify:track:7s6VLoIRXAwV6seA6rn5iC
0.691,0.783,10,-4.46,0,0.0392,0.0614,0,0.2,0.675,101.047,audio_features,0R4axRx5Y4rwYY22UZhx2e,,https://api.spotify.com/v1/tracks/0R4axRx5Y4rwYY22UZhx2e,https://api.spotify.com/v1/audio-analysis/0R4axRx5Y4rwYY22UZhx2e,203680,4,spotify:track:0R4axRx5Y4rwYY22UZhx2e
0.763,0.789,7,-5.197,1,0.104,0.0717,0,0.0667,0.64,99.066,audio_features,6Tb0YsLZ3V6M0EiNobm7Fi,,https://api.spotify.com/v1/tracks/6Tb0YsLZ3V6M0EiNobm7Fi,https://api.spotify.com/v1/audio-analysis/6Tb0YsLZ3V6M0EiNobm7Fi,182099,4,spotify:track:6Tb0YsLZ3V6M0EiNobm7Fi
0.705,0.692,1,-5.873,0,0.0573,0.177,2.04E-05,0.126,0.346,101.842,audio_features,6aB2aRNg9gTj6XMQkW0yQk,,https://api.spotify.com/v1/tracks/6aB2aRNg9gTj6XMQkW0yQk,https://api.spotify.com/v1/audio-analysis/6aB2aRNg9gTj6XMQkW0yQk,147189,4,spotify:track:6aB2aRNg9gTj6XMQkW0yQk
0.859,0.835,5,-3.714,1,0.0935,0.0189,1.20E-05,0.0564,0.505,99.95,audio_features,0FP2JZyC9Y8WjkB9xGS6mW,,https://api.spotify.com/v1/tracks/0FP2JZyC9Y8WjkB9xGS6mW,https://api.spotify.com/v1/audio-analysis/0FP2JZyC9Y8WjkB9xGS6mW,182067,4,spotify:track:0FP2JZyC9Y8WjkB9xGS6mW
0.789,0.799,10,-1.56,1,0.0445,0.417,0,0.129,0.765,111.961,audio_features,1XrPkH2rQYgVMJeIMdUbRU,,https://api.spotify.com/v1/tracks/1XrPkH2rQYgVMJeIMdUbRU,https://api.spotify.com/v1/audio-analysis/1XrPkH2rQYgVMJeIMdUbRU,187480,4,spotify:track:1XrPkH2rQYgVMJeIMdUbRU
0.7,0.757,5,-2.244,0,0.0352,0.301,0,0.151,0.406,94.966,audio_features,5tL0w2xPkpc7WixVRXfAeI,,https://api.spotify.com/v1/tracks/5tL0w2xPkpc7WixVRXfAeI,https://api.spotify.com/v1/audio-analysis/5tL0w2xPkpc7WixVRXfAeI,178160,3,spotify:track:5tL0w2xPkpc7WixVRXfAeI
0.652,0.91,10,-3.676,0,0.0478,0.0405,0,0.0547,0.945,150.066,audio_features,3peCAGvd86EKfjlYELknUB,,https://api.spotify.com/v1/tracks/3peCAGvd86EKfjlYELknUB,https://api.spotify.com/v1/audio-analysis/3peCAGvd86EKfjlYELknUB,195443,4,spotify:track:3peCAGvd86EKfjlYELknUB
0.362,0.364,11,-7.521,1,0.0368,0.665,0,0.118,0.296,75.663,audio_features,3BlFzuu8yqE4bMrHKTViee,,https://api.spotify.com/v1/tracks/3BlFzuu8yqE4bMrHKTViee,https://api.spotify.com/v1/audio-analysis/3BlFzuu8yqE4bMrHKTViee,258147,4,spotify:track:3BlFzuu8yqE4bMrHKTViee
0.402,0.762,5,-3.911,1,0.031,0.313,0,0.0984,0.248,94.075,audio_features,4FpNWU5qCPCZR7LkuyuJr7,,https://api.spotify.com/v1/tracks/4FpNWU5qCPCZR7LkuyuJr7,https://api.spotify.com/v1/audio-analysis/4FpNWU5qCPCZR7LkuyuJr7,170227,4,spotify:track:4FpNWU5qCPCZR7LkuyuJr7
0.725,0.908,7,-3.434,1,0.111,0.0305,0,0.252,0.897,115.84,audio_features,4TtwFAgN5WEJKUuMUv1hcP,,https://api.spotify.com/v1/tracks/4TtwFAgN5WEJKUuMUv1hcP,https://api.spotify.com/v1/audio-analysis/4TtwFAgN5WEJKUuMUv1hcP,172438,4,spotify:track:4TtwFAgN5WEJKUuMUv1hcP
0.56,0.845,1,-2.816,1,0.115,0.00511,2.67E-06,0.39,0.647,168.058,audio_features,4cFkNoWvPbLJSe7bay50sI,,https://api.spotify.com/v1/tracks/4cFkNoWvPbLJSe7bay50sI,https://api.spotify.com/v1/audio-analysis/4cFkNoWvPbLJSe7bay50sI,192373,4,spotify:track:4cFkNoWvPbLJSe7bay50sI
0.754,0.936,4,-2.356,0,0.177,0.211,0,0.301,0.821,112.011,audio_features,6yN4vsxR9j1BAzxEdy7qlL,,https://api.spotify.com/v1/tracks/6yN4vsxR9j1BAzxEdy7qlL,https://api.spotify.com/v1/audio-analysis/6yN4vsxR9j1BAzxEdy7qlL,216813,4,spotify:track:6yN4vsxR9j1BAzxEdy7qlL
0.751,0.872,1,-3.276,1,0.0515,0.045,0,0.102,0.67,115.015,audio_features,5W1MGvhp0nDigx1vfYTaO8,,https://api.spotify.com/v1/tracks/5W1MGvhp0nDigx1vfYTaO8,https://api.spotify.com/v1/audio-analysis/5W1MGvhp0nDigx1vfYTaO8,154948,4,spotify:track:5W1MGvhp0nDigx1vfYTaO8
0.711,0.856,9,-2.376,1,0.0294,0.168,0,0.149,0.525,130.004,audio_features,76R1dAYusO6jBOCdSYmLW1,,https://api.spotify.com/v1/tracks/76R1dAYusO6jBOCdSYmLW1,https://api.spotify.com/v1/audio-analysis/76R1dAYusO6jBOCdSYmLW1,178187,4,spotify:track:76R1dAYusO6jBOCdSYmLW1
0.701,0.932,11,-0.772,0,0.216,0.0295,0,0.232,0.688,97.928,audio_features,3DdEFAs5UmTIYIoDXTjD5U,,https://api.spotify.com/v1/tracks/3DdEFAs5UmTIYIoDXTjD5U,https://api.spotify.com/v1/audio-analysis/3DdEFAs5UmTIYIoDXTjD5U,172773,4,spotify:track:3DdEFAs5UmTIYIoDXTjD5U
0.587,0.867,0,-3.42,0,0.0471,0.0294,0,0.126,0.739,139.951,audio_features,55187ICycOt3kwQa9Vurne,,https://api.spotify.com/v1/tracks/55187ICycOt3kwQa9Vurne,https://api.spotify.com/v1/audio-analysis/55187ICycOt3kwQa9Vurne,210027,4,spotify:track:55187ICycOt3kwQa9Vurne
0.652,0.917,4,-2.096,0,0.144,0.132,3.85E-06,0.324,0.26,89.951,audio_features,08pPhcvPmphUEx3pEBZwGZ,,https://api.spotify.com/v1/tracks/08pPhcvPmphUEx3pEBZwGZ,https://api.spotify.com/v1/audio-analysis/08pPhcvPmphUEx3pEBZwGZ,247493,4,spotify:track:08pPhcvPmphUEx3pEBZwGZ
0.701,0.602,8,-6.83,1,0.031,0.63,0,0.154,0.708,137.021,audio_features,47NJQJ5IJiNhSWbE6Ahytx,,https://api.spotify.com/v1/tracks/47NJQJ5IJiNhSWbE6Ahytx,https://api.spotify.com/v1/audio-analysis/47NJQJ5IJiNhSWbE6Ahytx,200147,4,spotify:track:47NJQJ5IJiNhSWbE6Ahytx
0.615,0.907,0,-0.602,1,0.0456,0.205,0,0.328,0.906,170.052,audio_features,7snU7ER25gz87VKZ53ejS8,,https://api.spotify.com/v1/tracks/7snU7ER25gz87VKZ53ejS8,https://api.spotify.com/v1/audio-analysis/7snU7ER25gz87VKZ53ejS8,195307,4,spotify:track:7snU7ER25gz87VKZ53ejS8
0.694,0.659,7,-3.825,1,0.0612,0.316,0,0.282,0.72,103.924,audio_features,5wNbNbdfejtmNYq4jaMGWF,,https://api.spotify.com/v1/tracks/5wNbNbdfejtmNYq4jaMGWF,https://api.spotify.com/v1/audio-analysis/5wNbNbdfejtmNYq4jaMGWF,178173,4,spotify:track:5wNbNbdfejtmNYq4jaMGWF
0.755,0.916,0,-2.816,1,0.0474,0.0461,0.216,0.0587,0.537,132.063,audio_features,62Q8xON11csaJlfmRF7Y5O,,https://api.spotify.com/v1/tracks/62Q8xON11csaJlfmRF7Y5O,https://api.spotify.com/v1/audio-analysis/62Q8xON11csaJlfmRF7Y5O,194545,4,spotify:track:62Q8xON11csaJlfmRF7Y5O
0.787,0.545,4,-7.248,1,0.044,0.247,0,0.347,0.642,101.958,audio_features,4m4G6vkkOHy9zlIPm6nwea,,https://api.spotify.com/v1/tracks/4m4G6vkkOHy9zlIPm6nwea,https://api.spotify.com/v1/audio-analysis/4m4G6vkkOHy9zlIPm6nwea,174360,4,spotify:track:4m4G6vkkOHy9zlIPm6nwea
0.853,0.73,11,-5.85,0,0.0513,0.0155,2.93E-06,0.31,0.901,111.002,audio_features,020u6AekCG9lytydtX5pVu,,https://api.spotify.com/v1/tracks/020u6AekCG9lytydtX5pVu,https://api.spotify.com/v1/audio-analysis/020u6AekCG9lytydtX5pVu,203618,4,spotify:track:020u6AekCG9lytydtX5pVu
0.747,0.623,8,-5.272,1,0.0366,0.00436,0,0.1,0.765,129.985,audio_features,2muMPwLTvz3tnGg5Jz4rjA,,https://api.spotify.com/v1/tracks/2muMPwLTvz3tnGg5Jz4rjA,https://api.spotify.com/v1/audio-analysis/2muMPwLTvz3tnGg5Jz4rjA,229720,4,spotify:track:2muMPwLTvz3tnGg5Jz4rjA
0.56,0.976,6,-4.595,1,0.0722,0.00056,0.000132,0.359,0.491,110.062,audio_features,2Z9dvJ3CURZjxdulvjGqPR,,https://api.spotify.com/v1/tracks/2Z9dvJ3CURZjxdulvjGqPR,https://api.spotify.com/v1/audio-analysis/2Z9dvJ3CURZjxdulvjGqPR,189823,4,spotify:track:2Z9dvJ3CURZjxdulvjGqPR
0.573,0.788,6,-4.647,1,0.0693,0.14,0,0.0783,0.7,111.943,audio_features,3avDhp28YJx5z8luF4ne6P,,https://api.spotify.com/v1/tracks/3avDhp28YJx5z8luF4ne6P,https://api.spotify.com/v1/audio-analysis/3avDhp28YJx5z8luF4ne6P,209667,4,spotify:track:3avDhp28YJx5z8luF4ne6P
0.812,0.745,1,-5.662,0,0.0288,0.168,0.000109,0.116,0.884,100.028,audio_features,1z7X7lFkoF2KRoDaxUfN99,,https://api.spotify.com/v1/tracks/1z7X7lFkoF2KRoDaxUfN99,https://api.spotify.com/v1/audio-analysis/1z7X7lFkoF2KRoDaxUfN99,201387,4,spotify:track:1z7X7lFkoF2KRoDaxUfN99
0.464,0.94,9,-3.304,1,0.0917,0.000224,0.00021,0.388,0.765,164.936,audio_features,1mbnRS3a0TgqsrahokSF43,,https://api.spotify.com/v1/tracks/1mbnRS3a0TgqsrahokSF43,https://api.spotify.com/v1/audio-analysis/1mbnRS3a0TgqsrahokSF43,157325,4,spotify:track:1mbnRS3a0TgqsrahokSF43
0.724,0.767,1,-3.697,1,0.049,0.0605,0,0.123,0.373,114.979,audio_features,3eTsQnDR30FXtkyOYFazC7,,https://api.spotify.com/v1/tracks/3eTsQnDR30FXtkyOYFazC7,https://api.spotify.com/v1/audio-analysis/3eTsQnDR30FXtkyOYFazC7,202080,4,spotify:track:3eTsQnDR30FXtkyOYFazC7
0.841,0.9,3,-4.155,0,0.182,0.0255,0,0.353,0.907,115.981,audio_features,3hkxNGdl5GOOruFDsKbBoy,,https://api.spotify.com/v1/tracks/3hkxNGdl5GOOruFDsKbBoy,https://api.spotify.com/v1/audio-analysis/3hkxNGdl5GOOruFDsKbBoy,185533,4,spotify:track:3hkxNGdl5GOOruFDsKbBoy
0.433,0.949,8,-3.454,1,0.0722,0.000121,7.27E-05,0.135,0.878,195.03,audio_features,0unmFukTNfCHAXM7jsYREn,,https://api.spotify.com/v1/tracks/0unmFukTNfCHAXM7jsYREn,https://api.spotify.com/v1/audio-analysis/0unmFukTNfCHAXM7jsYREn,158906,4,spotify:track:0unmFukTNfCHAXM7jsYREn
0.684,0.903,7,-5.087,0,0.0332,0.484,0.00818,0.0899,0.505,89.955,audio_features,1wLlrxFStxz4QsplKr5q6t,,https://api.spotify.com/v1/tracks/1wLlrxFStxz4QsplKr5q6t,https://api.spotify.com/v1/audio-analysis/1wLlrxFStxz4QsplKr5q6t,132000,4,spotify:track:1wLlrxFStxz4QsplKr5q6t
0.521,0.95,0,-4.009,1,0.101,0.000184,0.000537,0.308,0.382,140.028,audio_features,42gMHlHVsmcZyesCGDaY9u,,https://api.spotify.com/v1/tracks/42gMHlHVsmcZyesCGDaY9u,https://api.spotify.com/v1/audio-analysis/42gMHlHVsmcZyesCGDaY9u,181559,4,spotify:track:42gMHlHVsmcZyesCGDaY9u
0.496,0.731,8,-4.922,1,0.114,0.11,0,0.0998,0.439,177.688,audio_features,6ZRkGwxywPUmjPLglrfqlq,,https://api.spotify.com/v1/tracks/6ZRkGwxywPUmjPLglrfqlq,https://api.spotify.com/v1/audio-analysis/6ZRkGwxywPUmjPLglrfqlq,194775,4,spotify:track:6ZRkGwxywPUmjPLglrfqlq
0.738,0.832,8,-4.584,1,0.112,0.0625,0,0.272,0.68,81.006,audio_features,4pJONzTRaCfshJdrN051lr,,https://api.spotify.com/v1/tracks/4pJONzTRaCfshJdrN051lr,https://api.spotify.com/v1/audio-analysis/4pJONzTRaCfshJdrN051lr,206773,4,spotify:track:4pJONzTRaCfshJdrN051lr
0.651,0.332,3,-9.491,1,0.0815,0.9,0,0.377,0.465,82.896,audio_features,7B79L66MsXNrJPaIlRu7hS,,https://api.spotify.com/v1/tracks/7B79L66MsXNrJPaIlRu7hS,https://api.spotify.com/v1/audio-analysis/7B79L66MsXNrJPaIlRu7hS,187439,4,spotify:track:7B79L66MsXNrJPaIlRu7hS
0.622,0.874,0,-5.206,1,0.0966,0.0112,0,0.118,0.583,99.879,audio_features,3n8FLiCA7kzqfWdRk450VJ,,https://api.spotify.com/v1/tracks/3n8FLiCA7kzqfWdRk450VJ,https://api.spotify.com/v1/audio-analysis/3n8FLiCA7kzqfWdRk450VJ,185840,4,spotify:track:3n8FLiCA7kzqfWdRk450VJ
0.702,0.878,2,-4.442,1,0.0843,0.124,0,0.0991,0.495,115.02,audio_features,4LeToSXpuo4XGo6an5ecAq,,https://api.spotify.com/v1/tracks/4LeToSXpuo4XGo6an5ecAq,https://api.spotify.com/v1/audio-analysis/4LeToSXpuo4XGo6an5ecAq,164533,4,spotify:track:4LeToSXpuo4XGo6an5ecAq
0.466,0.506,7,-7.572,1,0.0356,0.242,0,0.08,0.383,144.895,audio_features,6Pagqt0g3WyKIblKiRKSep,,https://api.spotify.com/v1/tracks/6Pagqt0g3WyKIblKiRKSep,https://api.spotify.com/v1/audio-analysis/6Pagqt0g3WyKIblKiRKSep,156827,3,spotify:track:6Pagqt0g3WyKIblKiRKSep
0.379,0.67,7,-10.01,0,0.042,0.000768,0.00214,0.131,0.404,166.846,audio_features,65yCbkRvxWK69hV6ORTK7t,,https://api.spotify.com/v1/tracks/65yCbkRvxWK69hV6ORTK7t,https://api.spotify.com/v1/audio-analysis/65yCbkRvxWK69hV6ORTK7t,195027,4,spotify:track:65yCbkRvxWK69hV6ORTK7t
0.591,0.833,10,-5.7,0,0.0507,0.181,0,0.118,0.708,86.971,audio_features,5F1ZsRdeYHJyIv5oYoEwrV,,https://api.spotify.com/v1/tracks/5F1ZsRdeYHJyIv5oYoEwrV,https://api.spotify.com/v1/audio-analysis/5F1ZsRdeYHJyIv5oYoEwrV,296429,4,spotify:track:5F1ZsRdeYHJyIv5oYoEwrV
0.621,0.631,6,-6.323,1,0.145,0.37,0.109,0.391,0.417,137.78,audio_features,5wfZbLJ1tfLhsA3AYHrANx,,https://api.spotify.com/v1/tracks/5wfZbLJ1tfLhsA3AYHrANx,https://api.spotify.com/v1/audio-analysis/5wfZbLJ1tfLhsA3AYHrANx,70493,4,spotify:track:5wfZbLJ1tfLhsA3AYHrANx
0.556,0.745,0,-5.607,1,0.118,0.168,0,0.236,0.585,160.01,audio_features,0S2GNnqAHC96zqB8ZIcxg4,,https://api.spotify.com/v1/tracks/0S2GNnqAHC96zqB8ZIcxg4,https://api.spotify.com/v1/audio-analysis/0S2GNnqAHC96zqB8ZIcxg4,209400,4,spotify:track:0S2GNnqAHC96zqB8ZIcxg4
0.557,0.359,10,-7.64,1,0.0342,0.859,0,0.215,0.496,167.692,audio_features,0LuFJ3vQshqQUx0dTt8yYv,,https://api.spotify.com/v1/tracks/0LuFJ3vQshqQUx0dTt8yYv,https://api.spotify.com/v1/audio-analysis/0LuFJ3vQshqQUx0dTt8yYv,145160,4,spotify:track:0LuFJ3vQshqQUx0dTt8yYv
0.808,0.786,4,-3.842,0,0.0375,0.139,0,0.266,0.821,126.047,audio_features,7KqISJoXbapng18bmmG0oa,,https://api.spotify.com/v1/tracks/7KqISJoXbapng18bmmG0oa,https://api.spotify.com/v1/audio-analysis/7KqISJoXbapng18bmmG0oa,178293,4,spotify:track:7KqISJoXbapng18bmmG0oa
0.776,0.81,2,-3.694,1,0.11,0.159,7.86E-06,0.0278,0.863,102.997,audio_features,3LAtZiyrPu2QJFbipsDRWH,,https://api.spotify.com/v1/tracks/3LAtZiyrPu2QJFbipsDRWH,https://api.spotify.com/v1/audio-analysis/3LAtZiyrPu2QJFbipsDRWH,159333,4,spotify:track:3LAtZiyrPu2QJFbipsDRWH
0.725,0.863,9,-3.973,1,0.0514,0.102,0,0.13,0.691,119.018,audio_features,27Ktms54Maeges2VYdsnec,,https://api.spotify.com/v1/tracks/27Ktms54Maeges2VYdsnec,https://api.spotify.com/v1/audio-analysis/27Ktms54Maeges2VYdsnec,163813,4,spotify:track:27Ktms54Maeges2VYdsnec
0.741,0.738,7,-5.426,0,0.0742,0.0826,0,0.297,0.667,122.057,audio_features,5jXlUt3NS0iu7pHYPqpK2O,,https://api.spotify.com/v1/tracks/5jXlUt3NS0iu7pHYPqpK2O,https://api.spotify.com/v1/audio-analysis/5jXlUt3NS0iu7pHYPqpK2O,188053,4,spotify:track:5jXlUt3NS0iu7pHYPqpK2O
0.509,0.919,10,-2.275,1,0.0694,0.00194,0.00339,0.363,0.556,112.603,audio_features,4hrptHq1WUVnUIsZpyt3YE,,https://api.spotify.com/v1/tracks/4hrptHq1WUVnUIsZpyt3YE,https://api.spotify.com/v1/audio-analysis/4hrptHq1WUVnUIsZpyt3YE,184267,4,spotify:track:4hrptHq1WUVnUIsZpyt3YE
0.788,0.596,1,-8.603,0,0.0509,0.505,0,0.29,0.943,106.999,audio_features,6F8fI2NGLRvyJBH55RFIzR,,https://api.spotify.com/v1/tracks/6F8fI2NGLRvyJBH55RFIzR,https://api.spotify.com/v1/audio-analysis/6F8fI2NGLRvyJBH55RFIzR,186192,4,spotify:track:6F8fI2NGLRvyJBH55RFIzR
0.788,0.321,2,-14.864,1,0.035,0.669,1.29E-05,0.0724,0.743,109.883,audio_features,0ssMLAnlkvdZLizNjIaBYN,,https://api.spotify.com/v1/tracks/0ssMLAnlkvdZLizNjIaBYN,https://api.spotify.com/v1/audio-analysis/0ssMLAnlkvdZLizNjIaBYN,380646,4,spotify:track:0ssMLAnlkvdZLizNjIaBYN
0.688,0.73,6,-9.399,1,0.0433,0.438,0,0.245,0.603,105.641,audio_features,5AhfS3dXXmzxxpqmGpPkVA,,https://api.spotify.com/v1/tracks/5AhfS3dXXmzxxpqmGpPkVA,https://api.spotify.com/v1/audio-analysis/5AhfS3dXXmzxxpqmGpPkVA,313612,4,spotify:track:5AhfS3dXXmzxxpqmGpPkVA
0.395,0.781,5,-3.928,1,0.0357,0.144,0,0.139,0.731,102.246,audio_features,5Ow8g1arXfSprP3MJDn4uJ,,https://api.spotify.com/v1/tracks/5Ow8g1arXfSprP3MJDn4uJ,https://api.spotify.com/v1/audio-analysis/5Ow8g1arXfSprP3MJDn4uJ,3201973,4,spotify:track:5Ow8g1arXfSprP3MJDn4uJ
0.527,0.598,3,-8.036,0,0.154,0.52,0.00737,0.146,0.569,94.89,audio_features,1RQqbSlookHZBgm5Cf3Sg4,,https://api.spotify.com/v1/tracks/1RQqbSlookHZBgm5Cf3Sg4,https://api.spotify.com/v1/audio-analysis/1RQqbSlookHZBgm5Cf3Sg4,184267,4,spotify:track:1RQqbSlookHZBgm5Cf3Sg4
0.48,0.859,0,-3.905,0,0.0534,0.278,7.34E-05,0.066,0.461,115.974,audio_features,3rGAu4qRYLgF0hrxyLq7oe,,https://api.spotify.com/v1/tracks/3rGAu4qRYLgF0hrxyLq7oe,https://api.spotify.com/v1/audio-analysis/3rGAu4qRYLgF0hrxyLq7oe,220721,4,spotify:track:3rGAu4qRYLgF0hrxyLq7oe
0.36,0.521,11,-6.696,1,0.0387,0.822,0,0.105,0.228,134.324,audio_features,0qXAC2U4E9XjF0FeGRsMh7,,https://api.spotify.com/v1/tracks/0qXAC2U4E9XjF0FeGRsMh7,https://api.spotify.com/v1/audio-analysis/0qXAC2U4E9XjF0FeGRsMh7,216013,4,spotify:track:0qXAC2U4E9XjF0FeGRsMh7
0.807,0.869,8,-2.939,0,0.177,0.0847,0,0.026,0.695,99.985,audio_features,24c1YnlFKxrAPINd69UlLd,,https://api.spotify.com/v1/tracks/24c1YnlFKxrAPINd69UlLd,https://api.spotify.com/v1/audio-analysis/24c1YnlFKxrAPINd69UlLd,193373,4,spotify:track:24c1YnlFKxrAPINd69UlLd
